,file,risk measure,OHR,copula
0,97.csv,Variance,1.5155273437500014,Gaussian
1,97.csv,ERM k=10,1.5136718750000013,Gaussian
2,97.csv,ES q=0.01,1.4057617187500009,Gaussian
3,97.csv,ES q=0.05,1.5150390625000016,Gaussian
4,97.csv,VaR q=0.01,1.5557617187500017,Gaussian
5,97.csv,VaR q=0.05,1.5454101562500013,Gaussian
6,83.csv,Variance,1.0728515625000001,Gaussian
7,83.csv,ERM k=10,1.06982421875,Gaussian
8,83.csv,ES q=0.01,1.0475585937499998,Gaussian
9,83.csv,ES q=0.05,1.09765625,Gaussian
10,83.csv,VaR q=0.01,1.1236328125000001,Gaussian
11,83.csv,VaR q=0.05,1.09677734375,Gaussian
12,68.csv,Variance,1.0302734375,Gaussian
13,68.csv,ERM k=10,1.0237304687500002,Gaussian
14,68.csv,ES q=0.01,1.09482421875,Gaussian
15,68.csv,ES q=0.05,1.05283203125,Gaussian
16,68.csv,VaR q=0.01,1.103515625,Gaussian
17,68.csv,VaR q=0.05,0.9782226562499999,Gaussian
18,6.csv,Variance,1.03759765625,Gaussian
19,6.csv,ERM k=10,0.9007812499999999,Gaussian
20,6.csv,ES q=0.01,1.1648437500000006,Gaussian
21,6.csv,ES q=0.05,0.9927734374999999,Gaussian
22,6.csv,VaR q=0.01,1.0262695312499996,Gaussian
23,6.csv,VaR q=0.05,0.8346679687499998,Gaussian
24,54.csv,Variance,0.9628906249999999,Gaussian
25,54.csv,ERM k=10,0.969140625,Gaussian
26,54.csv,ES q=0.01,1.07509765625,Gaussian
27,54.csv,ES q=0.05,1.00859375,Gaussian
28,54.csv,VaR q=0.01,1.0296875,Gaussian
29,54.csv,VaR q=0.05,0.921875,Gaussian
30,40.csv,Variance,0.8998046874999999,Gaussian
31,40.csv,ERM k=10,0.9411132812499998,Gaussian
32,40.csv,ES q=0.01,1.1437500000000003,Gaussian
33,40.csv,ES q=0.05,0.9896484375000001,Gaussian
34,40.csv,VaR q=0.01,1.0310546875,Gaussian
35,40.csv,VaR q=0.05,0.8765624999999999,Gaussian
36,41.csv,Variance,0.9136718749999999,Gaussian
37,41.csv,ERM k=10,0.9780273437499999,Gaussian
38,41.csv,ES q=0.01,1.1936523437500006,Gaussian
39,41.csv,ES q=0.05,1.0383789062500002,Gaussian
40,41.csv,VaR q=0.01,1.0773437500000003,Gaussian
41,41.csv,VaR q=0.05,0.912890625,Gaussian
42,7.csv,Variance,1.0548828125,Gaussian
43,7.csv,ERM k=10,0.9249023437499999,Gaussian
44,7.csv,ES q=0.01,1.1898437500000005,Gaussian
45,7.csv,ES q=0.05,1.0247070312499997,Gaussian
46,7.csv,VaR q=0.01,1.0613281250000002,Gaussian
47,7.csv,VaR q=0.05,0.8368164062499999,Gaussian
48,55.csv,Variance,0.9509765625,Gaussian
49,55.csv,ERM k=10,0.9568359375,Gaussian
50,55.csv,ES q=0.01,1.0791992187500004,Gaussian
51,55.csv,ES q=0.05,0.9921875,Gaussian
52,55.csv,VaR q=0.01,1.0349609375,Gaussian
53,55.csv,VaR q=0.05,0.9093749999999998,Gaussian
54,69.csv,Variance,1.0204101562499996,Gaussian
55,69.csv,ERM k=10,1.0326171874999999,Gaussian
56,69.csv,ES q=0.01,1.1001953125000001,Gaussian
57,69.csv,ES q=0.05,1.0544921875,Gaussian
58,69.csv,VaR q=0.01,1.0792968750000003,Gaussian
59,69.csv,VaR q=0.05,0.9884765625000003,Gaussian
60,82.csv,Variance,1.0986328125000002,Gaussian
61,82.csv,ERM k=10,1.1199218749999997,Gaussian
62,82.csv,ES q=0.01,1.13720703125,Gaussian
63,82.csv,ES q=0.05,1.1419921875000003,Gaussian
64,82.csv,VaR q=0.01,1.1599609375000004,Gaussian
65,82.csv,VaR q=0.05,1.1185546874999999,Gaussian
66,96.csv,Variance,1.4777343750000016,Gaussian
67,96.csv,ERM k=10,1.432910156250001,Gaussian
68,96.csv,ES q=0.01,1.356835937500001,Gaussian
69,96.csv,ES q=0.05,1.4313476562500012,Gaussian
70,96.csv,VaR q=0.01,1.4284179687500012,Gaussian
71,96.csv,VaR q=0.05,1.4980468750000013,Gaussian
72,80.csv,Variance,1.10361328125,Gaussian
73,80.csv,ERM k=10,1.123046875,Gaussian
74,80.csv,ES q=0.01,1.1318359375,Gaussian
75,80.csv,ES q=0.05,1.1494140625000004,Gaussian
76,80.csv,VaR q=0.01,1.1810546875000003,Gaussian
77,80.csv,VaR q=0.05,1.1393554687500003,Gaussian
78,94.csv,Variance,1.2333984375000007,Gaussian
79,94.csv,ERM k=10,1.2248046875000005,Gaussian
80,94.csv,ES q=0.01,1.1800781250000005,Gaussian
81,94.csv,ES q=0.05,1.2256835937500004,Gaussian
82,94.csv,VaR q=0.01,1.2404296875000007,Gaussian
83,94.csv,VaR q=0.05,1.2558593750000004,Gaussian
84,43.csv,Variance,0.9008789062499999,Gaussian
85,43.csv,ERM k=10,0.9175781249999999,Gaussian
86,43.csv,ES q=0.01,1.0458984375,Gaussian
87,43.csv,ES q=0.05,0.9484374999999999,Gaussian
88,43.csv,VaR q=0.01,1.0001953125,Gaussian
89,43.csv,VaR q=0.05,0.8906249999999999,Gaussian
90,57.csv,Variance,0.9469726562499999,Gaussian
91,57.csv,ERM k=10,0.96923828125,Gaussian
92,57.csv,ES q=0.01,1.08447265625,Gaussian
93,57.csv,ES q=0.05,1.0033203125,Gaussian
94,57.csv,VaR q=0.01,1.0369140625,Gaussian
