"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-06-17-01-00-00",0.6185623506287949,0.4416431655944302,0.4315150336950453,0.3974912982113974,0.42059632992646356,0.40301518807308934
"2020-06-17-05-00-00",0.6114800066104666,0.43834411192217726,0.4364461131744781,0.3971517170081623,0.42357617603161324,0.3875876807463726
"2020-06-17-09-00-00",0.6116185689682426,0.4314365078838909,0.4387961295162437,0.39480593030778777,0.4233764737979434,0.3903003476155513
"2020-06-17-13-00-00",0.6115602996118521,0.43335494356513304,0.4421760980116688,0.39422896333996793,0.4233706572528009,0.38379953034287173
"2020-06-17-17-00-00",0.5929446822733225,0.4194817804701739,0.42085736973939536,0.3917616999000375,0.40971598360048533,0.3690834512620025
"2020-06-17-21-00-00",0.5974147626318251,0.42948953651261657,0.4224824071783173,0.3836587283536529,0.41384809282818136,0.3776826132592561
"2020-06-18-01-00-00",0.5862147715027461,0.4183865138546996,0.41316597474610595,0.38314986194715694,0.40703543425061905,0.36222379629436885
"2020-06-18-05-00-00",0.585431929234072,0.4191223452134347,0.41177774940373946,0.38323952131328565,0.4064372556222293,0.3611765502754487
"2020-06-18-09-00-00",0.5825734880672762,0.4119759666953253,0.41295380716482966,0.3794726990131607,0.40266949462845447,0.361547592361083
"2020-06-18-13-00-00",0.5983221303603186,0.4245979340017352,0.41807531345008253,0.3924056543140474,0.4125110926330757,0.372646690102991
"2020-06-18-17-00-00",0.6093827897113506,0.41297011102189973,0.47714373488746553,0.3881506367534613,0.42758612716962574,0.3802053463814894
"2020-06-18-21-00-00",0.5724021987874948,0.3807254819592667,0.45173665928588036,0.37131303790459547,0.4048785165016956,0.3355854263729826
"2020-06-19-01-00-00",0.5836112900279632,0.39587186927713736,0.4142553627798029,0.36971569393487613,0.4137394690810583,0.3509457988634336
"2020-06-19-05-00-00",0.5762123644228061,0.38881554841283006,0.38866958936977036,0.3685450418180646,0.40337154367516814,0.3517302912714244
"2020-06-19-09-00-00",0.5877903880715976,0.39212336219102206,0.38742184894248977,0.36674568418978204,0.4094811365357156,0.3710929626385212
"2020-06-19-13-00-00",0.5774459334645602,0.39508923276416175,0.39566162648791225,0.3623088391848507,0.41198477099167763,0.35222010357655653
"2020-06-19-17-00-00",0.5626322036338882,0.3808253256340809,0.382395798680942,0.35447538938802414,0.39920731129177356,0.3380036436135474
"2020-06-19-21-00-00",0.5492525699754921,0.3629399875502026,0.37055827109134587,0.3529068442806277,0.390456376760015,0.3270022039466093
"2020-06-20-01-00-00",0.5730136075753172,0.3914311325894021,0.38077300442514594,0.3556649719981665,0.40188071867603004,0.35817484491908425
"2020-06-20-05-00-00",0.572558072339576,0.39109146045287746,0.3819608126994414,0.35577270643938963,0.4016844127851572,0.3564821883724494
"2020-06-20-09-00-00",0.5614963017159007,0.37514985833950043,0.37875701537524964,0.3537700376947106,0.3961332414211639,0.3405068936539508
"2020-06-20-13-00-00",0.5482430486776118,0.36289181664726133,0.3695265662416236,0.35404299629868385,0.3909181402867934,0.3242446485917214
"2020-06-20-17-00-00",0.5476567625332047,0.36284058634315797,0.3699583962369304,0.35303923610979904,0.39083679950697214,0.32443092536592066
"2020-06-20-21-00-00",0.5439195568034969,0.35462418155575615,0.3639905611246037,0.3470239419314759,0.38260903655588996,0.31086116892197513
"2020-06-21-01-00-00",0.5636574025887708,0.37566830887336233,0.37500758472706064,0.35203651677880476,0.3945621815247685,0.33382216920336716
