"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-06-17-01-00-00",0.8655353089989847,0.45568046258931827,0.6000046530812262,0.5334039913847868,0.5812528072118954,0.6296568591065346
"2020-06-17-05-00-00",0.18746307586588162,-0.9731387034887289,-0.5903449202632334,-0.9335344447880205,-0.7367742275145484,0.44309123921997096
"2020-06-17-09-00-00",-1.1699643473513004,-4.345762480636557,-3.8460404123354044,-4.1526217511941645,-3.724841878773848,0.9435336490410219
"2020-06-17-13-00-00",0.7658815186412711,2.679848460376933,1.7785472806124025,2.4746821543499333,1.7785472557483804,0.5758330342961747
"2020-06-17-17-00-00",-1.2000403901478323,-1.228169061842181,-0.7654721970079674,-1.145751806036718,-0.8973429921097589,0.09207910304265365
"2020-06-17-21-00-00",-1.8200097651972427,-0.3687502337995705,-0.3351871058763658,-0.3611661306926477,-0.334415403745562,64.47895900103663
"2020-06-18-01-00-00",-0.122831904712559,-0.8840108197050955,-0.6085973276192769,-0.8177192044571853,-0.5241655867927044,-0.052251334084691514
"2020-06-18-05-00-00",-48.82180006181973,0.2160385163930385,0.2661780617692119,0.22704915409907678,0.28814868754569967,-3057.628585272096
"2020-06-18-09-00-00",0.5934025755355473,0.49185303049830953,0.5384109694563365,0.5016033662415105,0.5583615458958375,-0.2385701728714933
"2020-06-18-13-00-00",0.9402728886544937,0.7632554361698979,0.7966989897219708,0.7838529464836141,0.801358625264217,0.5641897237784681
"2020-06-18-17-00-00",-0.9677796171277444,-0.9380505591694899,-0.84050109937774,-0.8694605740765917,-0.8730037526136913,-0.12011926196786349
"2020-06-18-21-00-00",0.9656940441757325,0.5817527048905905,0.7946608408690848,0.6210013255995319,0.8163456794996354,0.6445899940876776
"2020-06-19-01-00-00",-5.022915847312123,-3.4540988585488037,-2.705924598627026,-3.3350887360332777,-3.033544899009094,-0.9374044621940716
"2020-06-19-05-00-00",-1.8100654147512532,-2.6421515838459233,-2.083136340160665,-2.615974907412774,-2.381425805749073,0.012765341634722871
"2020-06-19-09-00-00",0.5322361691356445,0.20119483376000036,0.42030048636598794,0.34538314594113817,0.3928478521341693,0.4684299164043805
"2020-06-19-13-00-00",0.6713545496911395,0.8692406658981845,0.8363031767661986,0.8486029413049632,0.8050371762454949,0.15068878053185297
"2020-06-19-17-00-00",-0.07013127525668272,0.2179557235031031,0.18737307681806392,0.21425273306820047,0.20627327007641416,-1.3517647078809696
"2020-06-19-21-00-00",-2.2791108223658862,0.39748268950171806,0.597328034166293,0.4307201257188058,0.4897559409169131,-3.684031632629713
"2020-06-20-01-00-00",-1.5661568709735683,-9.86942224831259,-6.994603248218992,-9.688774521982552,-9.106891658055591,0.36906655273813027
"2020-06-20-05-00-00",-1.721954263471551,-0.8685220780388261,-0.5845593040945924,-0.8491547549532403,-0.7921458277827214,-0.335940281500553
"2020-06-20-09-00-00",0.7723223638651711,0.5630900441424869,0.4632796240142708,0.545032580536245,0.5187305382476628,0.352403857927855
"2020-06-20-13-00-00",0.29386471506996537,-0.08938556954591181,-0.07431321095991494,-0.08861511788636967,-0.08351034978471295,0.286913841564865
"2020-06-20-17-00-00",0.6476745755505795,-1.9041950258923532,-0.7534333930295185,-1.8411377405694398,-1.4540784067597161,0.7745692669389219
"2020-06-20-21-00-00",-0.6474969041419014,-1.4963559728448486,-0.8091799143663829,-1.4506599291719047,-1.2357031335424629,0.0023502079598419767
"2020-06-21-01-00-00",-27.088284152931916,-1.10903226194741,-0.9410658263616318,-1.061255557410302,-0.9599480040921722,-20.404287304423285
"2020-06-21-05-00-00",0.9423481056068432,0.8244853680633196,0.8258791949357781,0.8251344324923974,0.8254986404137903,0.1264671736347871
"2020-06-21-09-00-00",-11.152095644730522,-1.0701675112879667,-0.9921669738865728,-1.0440239839932142,-0.9924963490147054,-14.467420401539433
"2020-06-21-13-00-00",-3.197761752301421,-0.8906935485588796,-0.6601057814397238,-0.7530093980386201,-0.7729295627124644,-1.3639439348649844
"2020-06-21-17-00-00",0.8464276616241101,0.262979173356795,0.28574295268902905,0.27642794798169223,0.27503248844232675,0.8373251044035085
"2020-06-21-21-00-00",0.47050647203528906,-6.122972384481391,-4.999531737420083,-5.379714936834481,-5.287979312939803,0.9118169028634369
"2020-06-22-01-00-00",-0.4956296129696347,-1.2511903523407173,-0.8362226190329023,-1.0518949301252127,-1.0688909258525108,0.2631183847968257
"2020-06-22-05-00-00",0.927720263554294,-2.483840704269645,-1.1753770083641366,-1.5040857227312396,-1.2658471818863388,0.9730981351684267
"2020-06-22-09-00-00",0.16072752485460884,-3.698856457512572,-2.788461350408395,-3.074426384443788,-3.1979900685597062,1.006231023691893
"2020-06-22-13-00-00",-0.20364991430922674,-5.110140376406265,-4.4229628696616015,-5.004579479710512,-4.7180068224971725,0.4307568220891037
"2020-06-22-17-00-00",-0.28650389615317273,-0.31326937759099427,-0.21033507209500835,-0.245618644621465,-0.20044031273050011,0.18026935709390834
"2020-06-22-21-00-00",0.9447720658066459,-1.2568063056758572,-0.8305399007873622,-1.1991249440954466,-0.8339210575815288,1.1027524351616322
"2020-06-23-01-00-00",0.14071435713945546,0.537334597267861,0.5095282261280016,0.5337863565482157,0.5301822971078531,-0.6577643333139929
"2020-06-23-05-00-00",-38.90929208823214,-0.4111701526994762,-0.27111108524573524,-0.37895019760396287,-0.341015099984602,11.811855115948278
"2020-06-23-09-00-00",-0.2705145326043541,0.04670968878534143,0.34000233101987976,0.13238847333471526,0.2202904259649272,-0.4445621099733459
"2020-06-23-13-00-00",-3.483330079039728,-5.460041177679054,-4.034974462266609,-5.137270479466935,-4.770415814910559,0.6508970070470083
"2020-06-23-17-00-00",-0.8219136578041184,-0.8976291861726515,-0.6349379073041228,-0.8130766339870403,-0.750967777644707,-0.19443432023890894
"2020-06-23-21-00-00",-57.02970421466398,23.191025414232378,18.83916098860905,22.016803228362107,21.02325506432513,-0.9439975543680421
"2020-06-24-01-00-00",-1.3926828087567058,-5.9332174211303075,-4.062719552939189,-4.715275701536998,-4.819187517967704,0.3280808259995107
"2020-06-24-05-00-00",-1.841650445225223,0.06803521869801243,0.16887372758904995,0.0863066204484384,0.12767619671819475,-1.9476684761668777
"2020-06-24-09-00-00",-5.40650845975941,-18.587795440111964,-12.33035149296526,-18.33538940250034,-16.86829110666088,0.9480887106826298
