,file,risk measure,OHR,copula
0,0.csv,ERM k=10,0.9734375,Gaussian
1,0.csv,ERM k=10,0.97021484375,t_Copula
2,0.csv,ERM k=10,0.9724609375,t_Copula_Capped
3,0.csv,ERM k=10,0.96240234375,Clayton
4,0.csv,ERM k=10,0.7518554687499998,Frank
5,0.csv,ERM k=10,0.99189453125,Gumbel
6,0.csv,ERM k=10,0.96943359375,Plackett
7,0.csv,ERM k=10,0.9697265625,Gauss Mix Indep
8,0.csv,ERM k=10,0.95625,rotGumbel
9,0.csv,ERM k=10,0.966356658105214,NIG
10,0.csv,ES q=0.01,1.0022460937500002,Gaussian
11,0.csv,ES q=0.01,0.98544921875,t_Copula
12,0.csv,ES q=0.01,1.0006835937499998,t_Copula_Capped
13,0.csv,ES q=0.01,0.90869140625,Clayton
14,0.csv,ES q=0.01,0.7894531249999999,Frank
15,0.csv,ES q=0.01,1.0504882812499998,Gumbel
16,0.csv,ES q=0.01,0.99228515625,Plackett
17,0.csv,ES q=0.01,0.8385742187499999,Gauss Mix Indep
18,0.csv,ES q=0.01,0.9426757812499998,rotGumbel
19,0.csv,ES q=0.01,0.8805794695884711,NIG
20,0.csv,ES q=0.05,0.98154296875,Gaussian
21,0.csv,ES q=0.05,0.9775390625,t_Copula
22,0.csv,ES q=0.05,0.9798828125,t_Copula_Capped
23,0.csv,ES q=0.05,0.9603515625,Clayton
24,0.csv,ES q=0.05,0.6660156249999997,Frank
25,0.csv,ES q=0.05,1.007421875,Gumbel
26,0.csv,ES q=0.05,0.978125,Plackett
27,0.csv,ES q=0.05,0.9759765625,Gauss Mix Indep
28,0.csv,ES q=0.05,0.96103515625,rotGumbel
29,0.csv,ES q=0.05,0.9594360575127914,NIG
30,0.csv,VaR q=0.01,0.9876953125,Gaussian
31,0.csv,VaR q=0.01,0.98037109375,t_Copula
32,0.csv,VaR q=0.01,0.9859375,t_Copula_Capped
33,0.csv,VaR q=0.01,0.94423828125,Clayton
34,0.csv,VaR q=0.01,0.7253906249999998,Frank
35,0.csv,VaR q=0.01,1.0221679687499998,Gumbel
36,0.csv,VaR q=0.01,0.98525390625,Plackett
37,0.csv,VaR q=0.01,0.89140625,Gauss Mix Indep
38,0.csv,VaR q=0.01,0.957421875,rotGumbel
39,0.csv,VaR q=0.01,0.9527103848320992,NIG
40,0.csv,VaR q=0.05,0.95771484375,Gaussian
41,0.csv,VaR q=0.05,0.97060546875,t_Copula
42,0.csv,VaR q=0.05,0.96904296875,t_Copula_Capped
43,0.csv,VaR q=0.05,0.94716796875,Clayton
44,0.csv,VaR q=0.05,0.7784179687499997,Frank
45,0.csv,VaR q=0.05,0.964453125,Gumbel
46,0.csv,VaR q=0.05,0.96240234375,Plackett
47,0.csv,VaR q=0.05,0.97734375,Gauss Mix Indep
48,0.csv,VaR q=0.05,0.97666015625,rotGumbel
49,0.csv,VaR q=0.05,0.9662194390442856,NIG
50,0.csv,Variance,0.96953125,Gaussian
51,0.csv,Variance,0.962109375,t_Copula
52,0.csv,Variance,0.9677734375,t_Copula_Capped
53,0.csv,Variance,0.97275390625,Clayton
54,0.csv,Variance,0.7728515624999999,Frank
55,0.csv,Variance,0.9673828125,Gumbel
56,0.csv,Variance,0.96103515625,Plackett
57,0.csv,Variance,0.93173828125,Gauss Mix Indep
58,0.csv,Variance,0.971875,rotGumbel
59,0.csv,Variance,0.948719696738052,NIG
60,1.csv,ERM k=10,0.96474609375,Gaussian
61,1.csv,ERM k=10,0.95908203125,t_Copula
62,1.csv,ERM k=10,0.9623046875,t_Copula_Capped
63,1.csv,ERM k=10,0.95595703125,Clayton
64,1.csv,ERM k=10,0.7142578124999996,Frank
65,1.csv,ERM k=10,0.988671875,Gumbel
66,1.csv,ERM k=10,0.96181640625,Plackett
67,1.csv,ERM k=10,0.961328125,Gauss Mix Indep
68,1.csv,ERM k=10,0.9419921875,rotGumbel
69,1.csv,ERM k=10,0.9493921918965592,NIG
70,1.csv,ES q=0.01,0.99208984375,Gaussian
71,1.csv,ES q=0.01,0.9626953125,t_Copula
72,1.csv,ES q=0.01,0.9875,t_Copula_Capped
73,1.csv,ES q=0.01,0.8916992187499999,Clayton
74,1.csv,ES q=0.01,0.7477539062499997,Frank
75,1.csv,ES q=0.01,1.0521484375,Gumbel
76,1.csv,ES q=0.01,0.975,Plackett
77,1.csv,ES q=0.01,0.8636718749999999,Gauss Mix Indep
78,1.csv,ES q=0.01,0.9366210937499998,rotGumbel
79,1.csv,ES q=0.01,0.8779400114033828,NIG
80,1.csv,ES q=0.05,0.9724609375,Gaussian
81,1.csv,ES q=0.05,0.96611328125,t_Copula
82,1.csv,ES q=0.05,0.96953125,t_Copula_Capped
83,1.csv,ES q=0.05,0.943359375,Clayton
84,1.csv,ES q=0.05,0.6209960937499998,Frank
85,1.csv,ES q=0.05,1.0044921875,Gumbel
86,1.csv,ES q=0.05,0.965625,Plackett
87,1.csv,ES q=0.05,0.966796875,Gauss Mix Indep
88,1.csv,ES q=0.05,0.9401367187499998,rotGumbel
89,1.csv,ES q=0.05,0.961702031999671,NIG
90,1.csv,VaR q=0.01,0.9765625,Gaussian
91,1.csv,VaR q=0.01,0.9628906249999998,t_Copula
92,1.csv,VaR q=0.01,0.9748046875,t_Copula_Capped
93,1.csv,VaR q=0.01,0.9440429687499998,Clayton
94,1.csv,VaR q=0.01,0.6746093749999997,Frank
95,1.csv,VaR q=0.01,1.0203124999999995,Gumbel
96,1.csv,VaR q=0.01,0.9669921875,Plackett
97,1.csv,VaR q=0.01,0.9251953125,Gauss Mix Indep
98,1.csv,VaR q=0.01,0.95029296875,rotGumbel
99,1.csv,VaR q=0.01,0.9372453194654964,NIG
100,1.csv,VaR q=0.05,0.95009765625,Gaussian
101,1.csv,VaR q=0.05,0.9677734375,t_Copula
102,1.csv,VaR q=0.05,0.9619140625,t_Copula_Capped
103,1.csv,VaR q=0.05,0.9894531250000004,Clayton
104,1.csv,VaR q=0.05,1.0754882812500002,Frank
105,1.csv,VaR q=0.05,0.96767578125,Gumbel
106,1.csv,VaR q=0.05,0.95615234375,Plackett
107,1.csv,VaR q=0.05,0.9590820312499998,Gauss Mix Indep
108,1.csv,VaR q=0.05,0.9400390625,rotGumbel
109,1.csv,VaR q=0.05,0.9666292047835696,NIG
110,1.csv,Variance,0.96142578125,Gaussian
111,1.csv,Variance,0.95361328125,t_Copula
112,1.csv,Variance,0.9596679687499998,t_Copula_Capped
113,1.csv,Variance,0.965625,Clayton
114,1.csv,Variance,0.7488281249999997,Frank
115,1.csv,Variance,0.9576171875,Gumbel
116,1.csv,Variance,0.9494140625,Plackett
117,1.csv,Variance,0.930078125,Gauss Mix Indep
118,1.csv,Variance,0.9646484375,rotGumbel
119,1.csv,Variance,0.9372781893847,NIG
120,10.csv,ERM k=10,0.97607421875,Gaussian
121,10.csv,ERM k=10,0.97158203125,t_Copula
122,10.csv,ERM k=10,0.97373046875,t_Copula_Capped
123,10.csv,ERM k=10,0.96943359375,Clayton
124,10.csv,ERM k=10,0.6789062499999996,Frank
125,10.csv,ERM k=10,0.9953125,Gumbel
126,10.csv,ERM k=10,0.97890625,Plackett
127,10.csv,ERM k=10,0.97705078125,Gauss Mix Indep
128,10.csv,ERM k=10,0.9544921875,rotGumbel
129,10.csv,ERM k=10,0.9817784575553928,NIG
130,10.csv,ES q=0.01,0.9923828125,Gaussian
131,10.csv,ES q=0.01,0.98427734375,t_Copula
132,10.csv,ES q=0.01,0.99443359375,t_Copula_Capped
133,10.csv,ES q=0.01,0.89013671875,Clayton
134,10.csv,ES q=0.01,0.7460937499999998,Frank
135,10.csv,ES q=0.01,1.0228515625,Gumbel
136,10.csv,ES q=0.01,0.983203125,Plackett
137,10.csv,ES q=0.01,0.9041015625,Gauss Mix Indep
138,10.csv,ES q=0.01,0.947265625,rotGumbel
139,10.csv,ES q=0.01,0.8905467961327599,NIG
140,10.csv,ES q=0.05,0.9788085937499998,Gaussian
141,10.csv,ES q=0.05,0.9734375,t_Copula
142,10.csv,ES q=0.05,0.97578125,t_Copula_Capped
143,10.csv,ES q=0.05,0.94814453125,Clayton
144,10.csv,ES q=0.05,0.5936523437499996,Frank
145,10.csv,ES q=0.05,1.00283203125,Gumbel
146,10.csv,ES q=0.05,0.9744140625,Plackett
147,10.csv,ES q=0.05,0.97490234375,Gauss Mix Indep
148,10.csv,ES q=0.05,0.94921875,rotGumbel
149,10.csv,ES q=0.05,0.959977810869348,NIG
150,10.csv,VaR q=0.01,0.98046875,Gaussian
151,10.csv,VaR q=0.01,0.98046875,t_Copula
152,10.csv,VaR q=0.01,0.9751953125,t_Copula_Capped
153,10.csv,VaR q=0.01,0.9484375,Clayton
154,10.csv,VaR q=0.01,0.6722656249999998,Frank
155,10.csv,VaR q=0.01,0.99638671875,Gumbel
156,10.csv,VaR q=0.01,0.9712890625,Plackett
157,10.csv,VaR q=0.01,0.971875,Gauss Mix Indep
158,10.csv,VaR q=0.01,0.95693359375,rotGumbel
159,10.csv,VaR q=0.01,0.911687428546018,NIG
160,10.csv,VaR q=0.05,0.969921875,Gaussian
161,10.csv,VaR q=0.05,0.965625,t_Copula
162,10.csv,VaR q=0.05,0.957421875,t_Copula_Capped
163,10.csv,VaR q=0.05,1.0029296875,Clayton
164,10.csv,VaR q=0.05,1.1015625,Frank
165,10.csv,VaR q=0.05,0.9939453125,Gumbel
166,10.csv,VaR q=0.05,0.97724609375,Plackett
167,10.csv,VaR q=0.05,0.98984375,Gauss Mix Indep
168,10.csv,VaR q=0.05,0.9517578125,rotGumbel
169,10.csv,VaR q=0.05,0.962547772723668,NIG
170,10.csv,Variance,0.98369140625,Gaussian
171,10.csv,Variance,0.9783203125,t_Copula
172,10.csv,Variance,0.98251953125,t_Copula_Capped
173,10.csv,Variance,0.9830078125,Clayton
174,10.csv,Variance,0.7399414062499999,Frank
175,10.csv,Variance,0.98310546875,Gumbel
176,10.csv,Variance,0.9736328125,Plackett
177,10.csv,Variance,0.9578125,Gauss Mix Indep
178,10.csv,Variance,0.9837890625,rotGumbel
179,10.csv,Variance,0.9489140075692876,NIG
180,11.csv,ERM k=10,0.9671875,Gaussian
181,11.csv,ERM k=10,0.961328125,t_Copula
182,11.csv,ERM k=10,0.96396484375,t_Copula_Capped
183,11.csv,ERM k=10,0.9601562499999998,Clayton
184,11.csv,ERM k=10,0.6917968749999998,Frank
185,11.csv,ERM k=10,0.98935546875,Gumbel
186,11.csv,ERM k=10,0.96904296875,Plackett
187,11.csv,ERM k=10,0.96669921875,Gauss Mix Indep
188,11.csv,ERM k=10,0.9445312499999998,rotGumbel
189,11.csv,ERM k=10,0.9786740259525748,NIG
190,11.csv,ES q=0.01,0.978125,Gaussian
191,11.csv,ES q=0.01,0.9553710937499998,t_Copula
192,11.csv,ES q=0.01,0.97490234375,t_Copula_Capped
193,11.csv,ES q=0.01,0.87197265625,Clayton
194,11.csv,ES q=0.01,0.74443359375,Frank
195,11.csv,ES q=0.01,1.0290039062499998,Gumbel
196,11.csv,ES q=0.01,0.96376953125,Plackett
197,11.csv,ES q=0.01,0.9318359374999998,Gauss Mix Indep
198,11.csv,ES q=0.01,0.9366210937499998,rotGumbel
199,11.csv,ES q=0.01,0.8906620952501867,NIG
200,11.csv,ES q=0.05,0.971484375,Gaussian
201,11.csv,ES q=0.05,0.966015625,t_Copula
202,11.csv,ES q=0.05,0.9681640625,t_Copula_Capped
203,11.csv,ES q=0.05,0.937890625,Clayton
204,11.csv,ES q=0.05,0.6092773437499995,Frank
205,11.csv,ES q=0.05,0.99345703125,Gumbel
206,11.csv,ES q=0.05,0.96328125,Plackett
207,11.csv,ES q=0.05,0.96787109375,Gauss Mix Indep
208,11.csv,ES q=0.05,0.9375,rotGumbel
209,11.csv,ES q=0.05,0.9632040625514348,NIG
210,11.csv,VaR q=0.01,0.9708984375,Gaussian
211,11.csv,VaR q=0.01,0.964453125,t_Copula
212,11.csv,VaR q=0.01,0.9693359375,t_Copula_Capped
213,11.csv,VaR q=0.01,0.8828124999999999,Clayton
214,11.csv,VaR q=0.01,0.6644531249999996,Frank
215,11.csv,VaR q=0.01,1.0051757812500002,Gumbel
216,11.csv,VaR q=0.01,0.9609375,Plackett
217,11.csv,VaR q=0.01,0.973828125,Gauss Mix Indep
218,11.csv,VaR q=0.01,0.955078125,rotGumbel
219,11.csv,VaR q=0.01,0.9146121575894652,NIG
220,11.csv,VaR q=0.05,0.96171875,Gaussian
221,11.csv,VaR q=0.05,0.96669921875,t_Copula
222,11.csv,VaR q=0.05,0.96142578125,t_Copula_Capped
223,11.csv,VaR q=0.05,0.99326171875,Clayton
224,11.csv,VaR q=0.05,0.99580078125,Frank
225,11.csv,VaR q=0.05,0.96376953125,Gumbel
226,11.csv,VaR q=0.05,0.97109375,Plackett
227,11.csv,VaR q=0.05,0.9763671875,Gauss Mix Indep
228,11.csv,VaR q=0.05,0.94921875,rotGumbel
229,11.csv,VaR q=0.05,0.9649327933315291,NIG
230,11.csv,Variance,0.9650390625,Gaussian
231,11.csv,Variance,0.9591796874999998,t_Copula
232,11.csv,Variance,0.963671875,t_Copula_Capped
233,11.csv,Variance,0.96494140625,Clayton
234,11.csv,Variance,0.7402343749999999,Frank
235,11.csv,Variance,0.96220703125,Gumbel
236,11.csv,Variance,0.951953125,Plackett
237,11.csv,Variance,0.9455078124999998,Gauss Mix Indep
238,11.csv,Variance,0.96630859375,rotGumbel
239,11.csv,Variance,0.9497914854228044,NIG
240,12.csv,ERM k=10,0.97783203125,Gaussian
241,12.csv,ERM k=10,0.9755859375,t_Copula
242,12.csv,ERM k=10,0.97685546875,t_Copula_Capped
243,12.csv,ERM k=10,0.97236328125,Clayton
244,12.csv,ERM k=10,0.6874999999999998,Frank
245,12.csv,ERM k=10,0.99638671875,Gumbel
246,12.csv,ERM k=10,0.97802734375,Plackett
247,12.csv,ERM k=10,0.978515625,Gauss Mix Indep
248,12.csv,ERM k=10,0.96298828125,rotGumbel
249,12.csv,ERM k=10,0.973625082650083,NIG
250,12.csv,ES q=0.01,1.0012695312499995,Gaussian
251,12.csv,ES q=0.01,0.99365234375,t_Copula
252,12.csv,ES q=0.01,1.00302734375,t_Copula_Capped
253,12.csv,ES q=0.01,0.8981445312499999,Clayton
254,12.csv,ES q=0.01,0.7460937499999998,Frank
255,12.csv,ES q=0.01,1.0490234375,Gumbel
