"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-01-27",0.8499507572179651,0.6949918385333473,0.6270405177046885,0.5974705227521335,0.6077068389880156,0.6491519190841126
"2021-01-20",0.8541675096946876,0.7066595961964104,0.6622402657463674,0.6051331796562942,0.6118388308627847,0.6640415198107916
"2021-01-12",0.8569868863014756,0.716784994234021,0.6929388491876958,0.6044460496185493,0.6196330477122828,0.6778420577527668
"2021-01-05",0.8451618387966517,0.705387169919591,0.6672208134191462,0.6083687179028556,0.5853415620532858,0.6647302784670406
"2020-12-28",0.8511180837202257,0.7057040799581074,0.6897647092212494,0.5981288762621524,0.5989955423048081,0.679892118986976
"2020-12-18",0.8636273195475079,0.725894505144116,0.7077624974162633,0.6252127928899212,0.6233825534391306,0.687391317753254
"2020-12-11",0.8587744529631802,0.7236411509819812,0.7347443602187111,0.6027607317316976,0.6242042210355875,0.6966550356433898
"2020-12-04",0.8531604144155095,0.7193553014642762,0.696874826742664,0.6136755113199868,0.6128656660111003,0.6743639772510074
"2020-11-27",0.8365668326052116,0.7060154215533418,0.6732482287774159,0.6005353012956169,0.6099565174026524,0.6286413294170881
"2020-11-19",0.82448004140406,0.6937251657948413,0.703651143200679,0.5696194583378941,0.5938698781446243,0.6417317497949527
"2020-11-12",0.8256452066917617,0.7045767100058571,0.6762301959788517,0.5918108805174189,0.595109928266816,0.6251611491950014
"2020-11-05",0.8275820736009836,0.6905008492320337,0.6906688477103912,0.5750726260567534,0.5916990663830697,0.637069578998156
"2020-10-29",0.8248654104599954,0.6883824847071824,0.6906802549126103,0.5700397829237545,0.5896323882855194,0.6404761795127483
"2020-10-22",0.818579389515371,0.6847109799309308,0.6489742727041599,0.5780336727256772,0.576749055309882,0.6085380074019167
"2020-10-15",0.8201202294717164,0.6781101773132063,0.7015795461485075,0.5600860412959632,0.5850773027754381,0.6200333106572116
"2020-10-08",0.8143220685165908,0.6718865911428311,0.6507734328412926,0.5708414092552798,0.5674407560191499,0.6017222216737295
"2020-10-01",0.8137340547389216,0.675524011951131,0.660092394785009,0.564923102501462,0.568727669213841,0.6048031959445688
"2020-09-24",0.8127290705591843,0.6737433950058314,0.6541559133761172,0.5598588917622196,0.5644051114909047,0.6044133602426143
"2020-09-17",0.8153795878526295,0.654433496413523,0.736373223689453,0.5281141720660257,0.5858896545530896,0.6257980078352113
"2020-09-10",0.8186456146751524,0.6610083344382907,0.6841386143423122,0.5564678864948008,0.5755309874020238,0.6058115759425013
"2020-09-02",0.813722638068696,0.6405001731887385,0.6614862300482227,0.5511115597173689,0.5992243113181364,0.5788674689612767
"2020-08-26",0.8177622363148951,0.6359020466302501,0.657204500915824,0.5406003683292887,0.5886357173546837,0.5941190813840735
"2020-08-19",0.8174452593905608,0.629968723187043,0.6593104709166144,0.5351097257122046,0.5858520262906777,0.601472735089712
"2020-08-12",0.8189931262114215,0.6327713192566762,0.6621453377834299,0.5393670132027519,0.5888862867898195,0.6050405628549098
"2020-08-05",0.8067769743741438,0.6081802094946531,0.6474608937005976,0.5179234171626036,0.5796547668232074,0.5850438678249001
"2020-07-29",0.8018235927527904,0.5994197947243337,0.6307329685338501,0.5149145619705211,0.5711918846068551,0.5783857115837459
"2020-07-22",0.7991633878563076,0.6015582074405278,0.6446888681594432,0.5005948053254667,0.5783124263602339,0.5816950330681034
"2020-07-15",0.8056767576601506,0.5958505555599625,0.6388514822273511,0.49523462097945137,0.5731536151956766,0.595446573239287
"2020-07-08",0.807602017275356,0.59738200651275,0.6258611014819178,0.5059697820605323,0.5725140052724231,0.5917434919152496
"2020-06-30",0.8058449164522518,0.5956014483001428,0.6218276367586386,0.505308865746724,0.5697353116710291,0.5868724829602876
"2020-06-23",0.8104002704717013,0.5999619565704383,0.6253953416628896,0.5090557743829411,0.5744473904021032,0.591735404549804
"2020-06-16",0.8116661588378217,0.6040999240927872,0.6301684228568136,0.5101302248355124,0.5759066320257724,0.5931903923016428
"2020-06-09",0.8180238165218452,0.6015582071257057,0.6303643182146406,0.5126688224716527,0.5772972408456607,0.605840142386064
"2020-06-02",0.8211170405227597,0.6063269668426208,0.6259145321564248,0.517190386675318,0.5777342960269864,0.6092011082141713
"2020-05-26",0.8172687287390152,0.6012834769522002,0.629609018132828,0.5120827358892273,0.576392495482054,0.6045311522486617
"2020-05-18",0.815821832411346,0.5996717583311781,0.6210586063523379,0.5105230713176696,0.5721002916830635,0.6034100209326304
"2020-05-11",0.8115162002032313,0.5957102707905372,0.614143408580191,0.5070818305334492,0.5677615705201415,0.5986358835632681
"2020-05-04",0.8095263939117399,0.5972003292302941,0.6336722005209244,0.513559314799654,0.5584083443397474,0.5992559683684714
"2020-04-27",0.8137093714771075,0.6038485165610175,0.636904839228819,0.5212202742685433,0.5647804066949463,0.604695464109719
"2020-04-20",0.8100725807943734,0.6011719472272914,0.6383636307699305,0.5171637982435275,0.5622605973395427,0.5989735489523039
"2020-04-13",0.8087494618989852,0.5991003710900826,0.6326897925144654,0.513836836723355,0.5585010455030304,0.5998035366694705
"2020-04-03",0.8096645885054135,0.603710055865055,0.6429816882551915,0.5160844806121603,0.5648399700695921,0.6032008852116272
"2020-03-27",0.8096307837591846,0.6090263431221004,0.6461812071039332,0.5183634927818357,0.568950699900415,0.6022769529398042
"2020-03-20",0.8077244607116978,0.6099249550716772,0.6463545598143702,0.5164363034704283,0.5696186405498267,0.5971501897251839
"2020-03-13",0.8071902934008858,0.6141969537805045,0.6855533191033054,0.49252207124764447,0.5816752800064833,0.608994096829844
"2020-03-06",0.8013766066593331,0.5652520752337232,0.5674367777837455,0.43104960006620663,0.5222751698132551,0.6091275297217691
"2020-02-28",0.8079697439291222,0.5827368112147461,0.6195388951629702,0.46609340505859453,0.5431299662090737,0.6029978126236843
"2020-02-21",0.8085064496846771,0.5850902574187743,0.5638972905796846,0.4550856903664683,0.5386658540127236,0.611005673167237
"2020-02-13",0.8231157086929218,0.6021616008198662,0.6445325102761087,0.47499094359616045,0.5619105257855771,0.6252794257114016
"2020-02-06",0.8264533179228035,0.5954133697177835,0.6601838675828605,0.47145136222739337,0.5613167420174012,0.6338694170715129
"2020-01-30",0.8299976831316979,0.6396175217510844,0.6670549130544833,0.4814943204640443,0.5786746058966699,0.6302192759203148
"2020-01-23",0.8235104064592669,0.6237612626152192,0.6940814304526639,0.4505078524592987,0.594737039122935,0.6166994773194152
"2020-01-15",0.821119003978826,0.6219552041834814,0.6895292575717356,0.44690927036102757,0.5912710964415776,0.614726705273047
"2020-01-08",0.8134709629369155,0.609523444890617,0.6839505846606369,0.4326755588967156,0.5809464641034983,0.6089999967518762
"2019-12-31",0.8102648850650104,0.6111251068170185,0.6965899211360731,0.41821396444473014,0.5801585408431241,0.606779086089029
"2019-12-23",0.8070322269858252,0.60298261387917,0.654050066175154,0.43762994970943503,0.570314406205595,0.5908327906903978
"2019-12-16",0.8062719945563024,0.6167587776489405,0.6806268210599313,0.4433780751092259,0.5843761538943739,0.5848185625035653
"2019-12-09",0.8040575145673574,0.6025109961653641,0.6550544120743225,0.4361245314873925,0.5704293834425513,0.5848706622610321
"2019-12-02",0.8047548584932689,0.6030444921327205,0.6567200162590212,0.4364933516722913,0.5713270195968494,0.5849333504350309
"2019-11-22",0.8020856628855512,0.5996791865570182,0.6616151880316127,0.4324773006841476,0.5704672105845778,0.584399907106145
"2019-11-15",0.7982184837150471,0.6036789961900787,0.6878137598650194,0.42407988760498416,0.5770912941157553,0.5853802866724293
"2019-11-08",0.8025113359987766,0.6036916419890468,0.688617112565631,0.43123949610230694,0.5741543370150223,0.5820839413440204
"2019-11-01",0.8002759030465372,0.5940298281922856,0.6744845871219672,0.42709425021423053,0.5645110375561717,0.5827773719890086
"2019-10-25",0.7890428461170239,0.5745287754415821,0.6795901414423392,0.40113452803841,0.5535413143232795,0.5735085016761554
"2019-10-18",0.7699298747608199,0.5702213938905385,0.6183800835256923,0.3961252915678475,0.5365573104306527,0.5397819765223305
"2019-10-11",0.7697468990634047,0.557040849576298,0.6619893809616091,0.384806855991359,0.5318676173678403,0.5460439957770461
"2019-10-04",0.768786089680719,0.55299527582961,0.6507878189849637,0.3844593311994966,0.5261838080800417,0.5402278684543819
"2019-09-27",0.7610432391768959,0.5450138666864289,0.6364268818977804,0.37812332121975767,0.5155034851097089,0.5311378948663598
"2019-09-20",0.7731557246792844,0.5637690068395739,0.65737176039447,0.38539497619813756,0.5266774949786691,0.555872933119934
"2019-09-13",0.783971515053369,0.5760964543996108,0.6550076812071737,0.4028550492469404,0.5372895100723022,0.5628784821173447
"2019-09-06",0.7777965992664937,0.5670335990172466,0.649941397412783,0.3936314061781506,0.5265229365438788,0.560626898386738
"2019-08-29",0.779902377414153,0.5634639831365187,0.656124965392499,0.3839150888775047,0.5328076697753208,0.5599742079391626
"2019-08-22",0.7796505156541449,0.5618309699627042,0.6536180247472563,0.38353234483439247,0.5326750005855966,0.5611384472601962
"2019-08-15",0.7882811190439647,0.5692195456486617,0.6835382897367189,0.3715434590766581,0.5493748913622725,0.5743118786621559
"2019-08-08",0.7814871779778236,0.564629523802755,0.6779433369729405,0.3664475266138535,0.5453359169943697,0.5680309882055594
