,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2017-12-15 00:00:00+00:00,8.2,8.2589,7.5975,7.7971,644782.6447075099,2557.0,5027434.759048926
1,1,2017-12-15 01:00:00+00:00,7.7921,7.9933,7.1988,7.2769,1090035.2527208098,3691.0,7932077.530524061
2,2,2017-12-15 02:00:00+00:00,7.279,7.3051,6.51,6.941,2713102.7752348115,5755.0,18831646.362904824
3,3,2017-12-15 03:00:00+00:00,6.9541,7.35,6.78,7.33,1527340.6540291698,3466.0,11195406.994033815
4,4,2017-12-15 04:00:00+00:00,7.33,7.8293,7.33,7.6943,923304.6347982698,2550.0,7104182.851528328
5,5,2017-12-15 05:00:00+00:00,7.7146,7.7941,7.3826,7.5974,569147.1387179601,1616.0,4324038.47169583
6,6,2017-12-15 06:00:00+00:00,7.595,7.75,7.275,7.3147,476860.4197503,1782.0,3488090.91234752
7,7,2017-12-15 07:00:00+00:00,7.3292,7.7672,7.2929,7.715,516814.8468837499,1506.0,3987226.54370813
8,8,2017-12-15 08:00:00+00:00,7.746,7.7922,7.5668,7.6623,324536.29730337,1497.0,2486694.470827612
9,9,2017-12-15 09:00:00+00:00,7.6623,7.6758,7.4501,7.5951,316054.17863465,1205.0,2400463.09214803
10,10,2017-12-15 10:00:00+00:00,7.5983,7.6232,7.1739,7.4295,509838.2861337399,2214.0,3787843.5468306206
11,11,2017-12-15 11:00:00+00:00,7.4234,7.625,7.2578,7.457,231768.59228612995,974.0,1728298.392677671
12,12,2017-12-15 12:00:00+00:00,7.4661,7.72,7.3601,7.705,193316.7359471201,926.0,1489505.45047256
13,13,2017-12-15 13:00:00+00:00,7.705,7.8285,7.5571,7.8207,356898.14884512994,1415.0,2791193.352673108
14,14,2017-12-15 14:00:00+00:00,7.8207,7.9964,7.75,7.8589,530881.1975565299,1867.0,4172142.243477013
15,15,2017-12-15 15:00:00+00:00,7.85,8.3652,7.7412,8.163,1055509.9387585898,2986.0,8616127.630086368
16,16,2017-12-15 16:00:00+00:00,8.1629,8.1699,7.9,7.91,384689.5215975898,1377.0,3042894.115836936
17,17,2017-12-15 17:00:00+00:00,7.9119,7.954,7.77,7.8838,498687.06669791,1629.0,3931549.0964329834
18,18,2017-12-15 18:00:00+00:00,7.8828,8.2056,7.85,8.0641,237686.21651293995,1370.0,1916725.418581999
19,19,2017-12-15 19:00:00+00:00,8.0642,8.065,7.7,7.9164,339650.47126875,1253.0,2688808.9907519324
20,20,2017-12-15 20:00:00+00:00,7.8975,7.928,7.5,7.7,733004.2794012998,2121.0,5644132.951390008
21,21,2017-12-15 21:00:00+00:00,7.7152,7.83,7.65,7.83,84983.36157076,619.0,665419.7210990508
22,0,2018-02-10 23:00:00+00:00,8.88,8.932,8.8137,8.9274,11261.24696023,144.0,100533.6561127573
23,1,2018-02-11 00:00:00+00:00,8.8491,8.8491,8.6192,8.7093,40731.99754228,527.0,354747.18619497924
24,2,2018-02-11 01:00:00+00:00,8.69,8.732,8.42,8.577,82433.14139920003,829.0,707029.0537809386
25,3,2018-02-11 02:00:00+00:00,8.573,8.6189,8.432,8.52,82626.81925165,827.0,703980.5000240579
26,4,2018-02-11 03:00:00+00:00,8.52,8.53,8.1562,8.2299,229834.36785964997,1704.0,1891513.864048133
27,5,2018-02-11 04:00:00+00:00,8.222,8.4099,8.125,8.1801,92694.98506313,1092.0,758254.2473149096
28,6,2018-02-11 05:00:00+00:00,8.1849,8.4,8.1647,8.3725,96834.17414870004,1003.0,810744.1230599912
29,7,2018-02-11 06:00:00+00:00,8.3717,8.396,8.1955,8.3648,58612.58201706,675.0,490282.5260563035
