,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2018-11-08 17:00:00+00:00,0.094601,0.094786,0.094271,0.094713,33865.0,77.0,3207.455745
1,1,2018-11-08 18:00:00+00:00,0.094732,0.09508,0.094482,0.094529,24751.0,91.0,2339.687279
2,2,2018-11-08 19:00:00+00:00,0.094612,0.094612,0.094148,0.094295,67546.0,89.0,6369.25007
3,3,2018-11-08 20:00:00+00:00,0.094279,0.094531,0.094127,0.09439,108065.0,94.0,10200.25535
4,4,2018-11-08 21:00:00+00:00,0.094291,0.094541,0.093793,0.094398,182739.0,109.0,17250.196121999998
5,5,2018-11-08 22:00:00+00:00,0.094145,0.094486,0.094113,0.094113,79947.0,112.0,7524.052011
6,6,2018-11-08 23:00:00+00:00,0.094127,0.0942,0.093303,0.093312,295276.0,150.0,27552.794112000003
7,7,2018-11-09 00:00:00+00:00,0.093203,0.093784,0.093203,0.093413,51032.0,107.0,4767.052216
8,8,2018-11-09 01:00:00+00:00,0.093446,0.093892,0.093403,0.093562,99879.0,136.0,9344.878998
9,9,2018-11-09 02:00:00+00:00,0.093512,0.093631,0.09334,0.093566,77098.0,100.0,7213.751467999999
10,10,2018-11-09 03:00:00+00:00,0.093552,0.093882,0.093364,0.093875,290287.0,132.0,27250.692125
11,11,2018-11-09 04:00:00+00:00,0.093875,0.094249,0.093574,0.093995,434606.0,128.0,40850.79097
12,12,2018-11-09 05:00:00+00:00,0.093879,0.094032,0.093585,0.093703,103430.0,93.0,9691.70129
13,13,2018-11-09 06:00:00+00:00,0.093777,0.093827,0.093487,0.093761,192101.0,124.0,18011.581861
14,14,2018-11-09 07:00:00+00:00,0.093692,0.093901,0.093476,0.093738,64133.0,106.0,6011.699154
15,15,2018-11-09 08:00:00+00:00,0.093703,0.094048,0.09369,0.093994,89355.0,125.0,8398.83387
16,16,2018-11-09 09:00:00+00:00,0.09395,0.094046,0.092514,0.092752,278470.0,135.0,25828.64944
17,17,2018-11-09 10:00:00+00:00,0.092917,0.093047,0.092624,0.092859,7018.0,67.0,651.6844619999999
18,18,2018-11-09 11:00:00+00:00,0.092984,0.093182,0.092298,0.092749,118457.0,100.0,10986.768293
19,19,2018-11-09 12:00:00+00:00,0.092756,0.093339,0.092706,0.092936,170604.0,100.0,15855.253344
20,20,2018-11-09 13:00:00+00:00,0.092904,0.093195,0.092343,0.092689,285993.0,116.0,26508.405177
21,21,2018-11-09 14:00:00+00:00,0.092645,0.092878,0.092281,0.092498,160678.0,99.0,14862.393644
22,22,2018-11-09 15:00:00+00:00,0.092342,0.092655,0.092172,0.092379,166179.0,143.0,15351.449841
23,23,2018-11-09 16:00:00+00:00,0.092627,0.092884,0.092337,0.092537,84516.0,143.0,7820.857091999999
24,24,2018-11-09 17:00:00+00:00,0.092759,0.092973,0.092502,0.092752,38933.0,79.0,3611.113616
25,25,2018-11-09 18:00:00+00:00,0.092782,0.092986,0.092496,0.092745,70515.0,106.0,6539.913675
26,26,2018-11-09 19:00:00+00:00,0.092735,0.092915,0.092517,0.092695,91861.0,121.0,8515.055395
27,27,2018-11-09 20:00:00+00:00,0.092758,0.09293,0.092643,0.09265,31008.0,106.0,2872.8912
28,0,2018-11-10 20:00:00+00:00,0.094519,0.094837,0.094519,0.094704,22300.0,10.0,2111.8992
