,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2020-08-01 12:00:00+00:00,168.255,168.255,168.255,168.255,0.6693,1.0,112.6130715
1,1,2020-08-02 06:00:00+00:00,161.809,161.809,161.809,161.809,0.2648,1.0,42.8470232
2,2,2020-08-02 10:00:00+00:00,161.812,161.812,161.812,161.812,0.0061,1.0,0.9870532000000002
3,3,2020-08-03 14:00:00+00:00,187.625,187.625,187.625,187.625,0.0532,1.0,9.98165
4,0,2020-08-04 03:00:00+00:00,187.625,192.783,187.625,192.783,0.8428,3.0,162.4775124
5,1,2020-08-04 11:00:00+00:00,192.555,192.555,192.555,192.555,0.0155,1.0,2.9846025000000003
6,2,2020-08-04 21:00:00+00:00,195.42,195.42,195.42,195.42,0.0052,1.0,1.016184
7,3,2020-08-05 15:00:00+00:00,178.103,191.001,178.103,178.103,1.2551,3.0,223.53707530000003
8,4,2020-08-05 16:00:00+00:00,200.0,200.0,200.0,200.0,0.0001,1.0,0.02
9,5,2020-08-06 19:00:00+00:00,210.0,210.0,210.0,210.0,0.0001,1.0,0.021
10,0,2020-08-07 08:00:00+00:00,210.999,210.999,210.999,210.999,0.005,1.0,1.054995
11,1,2020-08-07 09:00:00+00:00,210.999,210.999,210.999,210.999,0.1421,1.0,29.9829579
12,2,2020-08-07 10:00:00+00:00,210.999,210.999,210.999,210.999,0.025,1.0,5.274975
13,3,2020-08-07 21:00:00+00:00,200.952,200.952,200.952,200.952,0.0052,1.0,1.0449503999999998
14,4,2020-08-08 01:00:00+00:00,210.999,210.999,210.999,210.999,0.2843,1.0,59.9870157
15,5,2020-08-08 14:00:00+00:00,209.8,209.8,209.799,209.8,0.9779,2.0,205.16342
16,6,2020-08-08 15:00:00+00:00,211.0,236.996,211.0,236.172,11.2244,7.0,2650.8889968
17,7,2020-08-08 16:00:00+00:00,235.0,235.0,231.945,234.652,3.3135,6.0,777.5194019999999
18,8,2020-08-08 17:00:00+00:00,235.27,235.27,235.27,235.27,0.0021,1.0,0.494067
19,9,2020-08-08 22:00:00+00:00,235.764,235.764,235.764,235.764,0.04,1.0,9.43056
20,10,2020-08-08 23:00:00+00:00,236.322,236.322,236.322,236.322,0.03,1.0,7.089659999999999
21,11,2020-08-09 15:00:00+00:00,240.0,240.0,240.0,240.0,1.2643,1.0,303.432
22,12,2020-08-09 16:00:00+00:00,280.373,280.373,280.373,280.373,0.0641,1.0,17.9719093
23,13,2020-08-09 18:00:00+00:00,240.185,240.185,240.185,240.185,0.8974,1.0,215.542019
24,14,2020-08-09 21:00:00+00:00,240.0,281.228,240.0,278.589,2.26,8.0,629.6111400000001
25,15,2020-08-09 22:00:00+00:00,242.0,277.734,240.375,277.01,2.8262,6.0,782.885662
