,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2018-05-25 02:00:00+00:00,105.0,105.0,105.0,105.0,4.08447976,9.0,428.8703748
1,1,2018-05-25 03:00:00+00:00,104.99998936,104.99998936,102.00000005,102.00000005,5.348038300000001,11.0,545.4999068674019
2,2,2018-05-25 04:00:00+00:00,102.00000005,102.00000005,100.59985922,100.59985923,5.08817074,7.0,511.8692601822049
3,3,2018-05-25 05:00:00+00:00,111.664,111.664,101.99999827,102.0,12.95503359,13.0,1321.41342618
4,4,2018-05-25 06:00:00+00:00,101.57777778,108.88888737,101.57777777,101.57777777,33.866499919999995,18.0,3440.0838027214822
5,5,2018-05-25 07:00:00+00:00,101.58000052,101.58000053,100.0,100.0,10.41487781,9.0,1041.487781
6,6,2018-05-25 08:00:00+00:00,100.0,100.0,99.0,99.0,14.52651553,6.0,1438.12503747
7,7,2018-05-25 09:00:00+00:00,99.99999396,108.8,99.99999386,108.8,13.9219643,25.0,1514.70971584
8,8,2018-05-25 11:00:00+00:00,99.0,99.0,99.0,99.0,3.16e-06,1.0,0.00031284
9,9,2018-05-25 13:00:00+00:00,104.20760365,104.20760365,101.0,101.3,14.406135439999998,14.0,1459.341520072
10,10,2018-05-25 14:00:00+00:00,102.0,102.1,101.3,101.3,21.10102281,25.0,2137.5336106529994
11,11,2018-05-25 15:00:00+00:00,101.2,101.2,100.9,100.9,0.002,4.0,0.2018
12,12,2018-05-25 16:00:00+00:00,101.5,101.96859528,101.5,101.79999999,7.66873457,7.0,780.6771791493127
13,13,2018-05-25 17:00:00+00:00,101.1,101.49999999,101.1,101.49999999,2.13505172,4.0,216.70774955864948
14,14,2018-05-25 18:00:00+00:00,100.8,101.4,100.8,101.4,0.00099875,2.0,0.10127325
15,15,2018-05-25 19:00:00+00:00,100.7,100.7,100.3,100.3,0.0025,5.0,0.25075
16,16,2018-05-25 20:00:00+00:00,102.0,102.0,100.3,101.0,1.95787903,8.0,197.74578203
17,17,2018-05-25 22:00:00+00:00,100.2,100.2,99.55662269,99.55662269,3.14236099,11.0,312.84284743720485
18,18,2018-05-25 23:00:00+00:00,99.55662269,101.99999989,99.48,100.9,414.10730186,105.0,41783.426757674
19,19,2018-05-26 00:00:00+00:00,100.3,100.3,100.3,100.3,0.00050091,1.0,0.050241273
21,1,2018-05-26 01:00:00+00:00,100.0,100.0,100.0,100.0,0.5,1.0,50.0
22,2,2018-05-26 03:00:00+00:00,99.68,99.95,98.99999999,99.95,1.26824164,14.0,126.760751918
23,3,2018-05-26 04:00:00+00:00,99.43,99.44,98.42880183,98.75,0.28506359,71.0,28.1500295125
24,4,2018-05-26 05:00:00+00:00,98.73,98.74,98.17180599,98.5,1.41333107,23.0,139.213110395
25,5,2018-05-26 06:00:00+00:00,97.0,99.48405415,97.0,99.11,11.72449994,16.0,1162.0151890534
26,6,2018-05-26 07:00:00+00:00,99.52570028,103.0,99.12,100.9,58.20444127,145.0,5872.828124143
27,7,2018-05-26 08:00:00+00:00,100.9,100.9,96.10759928,99.46,7.510566069999999,22.0,747.0009013221999
28,8,2018-05-26 09:00:00+00:00,99.46,99.46,99.45999998,99.46,0.42955083,2.0,42.7231255518
29,9,2018-05-26 10:00:00+00:00,99.44,99.9,99.06,99.06,1.58706919,55.0,157.2150739614
30,10,2018-05-26 11:00:00+00:00,99.04,99.05,97.87,98.8,1.0553814199999998,33.0,104.27168429599998
31,11,2018-05-26 12:00:00+00:00,98.79,98.79,98.69,98.69,0.00550077,11.0,0.5428709913
32,12,2018-05-26 13:00:00+00:00,98.68,98.68,97.0,97.45,64.25037532,36.0,6261.199074934
33,13,2018-05-26 14:00:00+00:00,97.43,97.44,95.58,95.58,4.2420396700000005,92.0,405.4541516586
34,14,2018-05-26 15:00:00+00:00,96.07,97.08,96.0,96.0,2.30898707,10.0,221.66275872
35,15,2018-05-26 16:00:00+00:00,95.99999999,97.08,95.0,96.07,70.59358312,40.0,6781.9255303384
36,16,2018-05-26 18:00:00+00:00,95.58,95.95,95.58,95.95,6.74688787,19.0,647.3638911265
37,17,2018-05-26 20:00:00+00:00,95.57,95.99333333,95.5,95.99,4.18758474,16.0,401.9662591926
38,18,2018-05-26 22:00:00+00:00,95.42963982,95.5,91.0,93.12,10.22780155,170.0,952.412880336
39,19,2018-05-26 23:00:00+00:00,92.68425,93.12,92.2166,92.64,2.31303349,59.0,214.2794225136
40,20,2018-05-27 00:00:00+00:00,91.67,91.94999999,91.48,91.94999999,23.526221060000005,60.0,2163.236026231738
41,21,2018-05-27 01:00:00+00:00,91.49024999,91.49024999,89.73,89.73,67.52820029,106.0,6059.3054120217
42,22,2018-05-27 02:00:00+00:00,89.73,90.546,88.46051589,89.46,78.20848181999999,110.0,6996.530783617199
43,23,2018-05-27 03:00:00+00:00,89.46,90.09326999,89.46,89.46,2.79971123,31.0,250.4621666358
44,24,2018-05-27 04:00:00+00:00,89.46,89.46,89.11,89.11,0.23335586,10.0,20.7943406846
45,25,2018-05-27 05:00:00+00:00,89.09,89.1,89.02,89.02,0.00451913,9.0,0.4022929526
46,26,2018-05-27 06:00:00+00:00,88.79,88.8,88.73,88.73,0.004,8.0,0.35492
47,27,2018-05-27 07:00:00+00:00,88.71,88.72,84.39487669,87.12,134.53641648999994,129.0,11720.812604608796
48,28,2018-05-27 08:00:00+00:00,87.11,87.11,86.99,86.99,0.0065,13.0,0.5654350000000001
49,29,2018-05-27 09:00:00+00:00,86.79,86.79000045,86.79,86.79,0.03188294,3.0,2.7671203626
50,30,2018-05-27 10:00:00+00:00,86.79,86.79,86.79,86.79,1.15364217,2.0,100.1246039343
51,31,2018-05-27 11:00:00+00:00,87.24,88.62628801,87.24,87.84704999,19.36996557,27.0,1701.5943337323688
52,32,2018-05-27 12:00:00+00:00,87.41,87.48,84.57717646,87.48,2.2740886100000006,48.0,198.93727160280005
53,33,2018-05-27 13:00:00+00:00,87.48000001,91.43,79.00000005,90.05144877,14.83451996,95.0,1335.8700142054822
54,34,2018-05-27 14:00:00+00:00,90.05144877,92.44002947,90.05144877,91.43,67.41495597000001,202.0,6163.749424337101
55,35,2018-05-27 15:00:00+00:00,91.43000001,91.43000001,91.43000001,91.43000001,0.08098208,1.0,7.404191575209821
56,36,2018-05-27 16:00:00+00:00,91.44,92.791512,91.44,92.791512,13.9575256,79.0,1295.139904202707
57,37,2018-05-27 18:00:00+00:00,91.67,94.4676,91.67,93.88,3.22300856,90.0,302.5760436128
58,38,2018-05-27 19:00:00+00:00,93.89,98.57999999,93.89,95.554,52.46601704,103.0,5013.33779224016
59,39,2018-05-27 20:00:00+00:00,95.55999986,96.07,95.55999986,96.07,13.210451830000002,61.0,1269.1281073081002
60,40,2018-05-27 21:00:00+00:00,96.99999998,96.99999998,90.5281793,94.22590607,1.1723141099999996,101.0,110.4623592133956
61,41,2018-05-27 22:00:00+00:00,94.25,94.25,93.18,93.18,1.0480499599999995,53.0,97.65729527279998
62,42,2018-05-27 23:00:00+00:00,93.17,93.17,91.61,91.61,0.31026251,64.0,28.423148541100005
63,43,2018-05-28 00:00:00+00:00,91.6,91.6,90.1,91.13999999,20.64242202,110.0,1881.350342696376
64,44,2018-05-28 01:00:00+00:00,91.14,92.41923492,89.72,89.72,0.1338509199999999,9.0,12.009104542399998
65,45,2018-05-28 02:00:00+00:00,89.7,89.86958,86.46997904,88.45880099,16.13334165,144.0,1427.136058321028
66,46,2018-05-28 03:00:00+00:00,88.45879878,88.728,87.7800012,87.7800012,7.713858179999999,13.0,677.1224802970297
67,47,2018-05-28 04:00:00+00:00,89.16,89.16,89.16,89.16,0.00050457,1.0,0.0449874611999999
68,48,2018-05-28 05:00:00+00:00,89.18,89.26,85.68253334,86.38376956,8.832682190000003,151.0,763.0003828976764
69,49,2018-05-28 06:00:00+00:00,85.83,86.261,85.7,85.7,3.28641082,24.0,281.645407274
70,50,2018-05-28 07:00:00+00:00,86.14,87.41086777,86.14,86.73,1.19616128,18.0,103.7430678144
71,51,2018-05-28 08:00:00+00:00,85.82,85.83,83.02761745,85.2,4.409995829999999,72.0,375.7316447159999
72,52,2018-05-28 10:00:00+00:00,86.0,89.71690015,85.57000001,88.0,105.53718037999998,103.0,9287.27187344
73,53,2018-05-28 11:00:00+00:00,87.77999977,87.93,87.77999975,87.93,9.64330646,19.0,847.9359370278
74,54,2018-05-28 12:00:00+00:00,87.94,89.71690042,87.93999999,89.51,1.7644531100000005,80.0,157.93619787610004
75,55,2018-05-28 13:00:00+00:00,89.52,90.0,89.52,90.0,0.0312429199999999,50.0,2.8118628
76,56,2018-05-28 14:00:00+00:00,89.42,89.42,88.73764748,88.73764767,0.03477661,70.0,3.085994565336999
77,57,2018-05-28 15:00:00+00:00,87.21395391,88.73,87.2139539,87.78,1.5642141900000002,13.0,137.30672159820003
78,58,2018-05-28 16:00:00+00:00,84.17915315,87.78,84.17915315,87.69,2.20827603,16.0,193.6437250707
79,59,2018-05-28 17:00:00+00:00,87.68,88.7376477,87.67,88.7376477,22.60026936,24.0,2005.4947403927845
80,60,2018-05-28 18:00:00+00:00,89.17,93.01,89.09662275,91.38,67.92380675999998,237.0,6206.877461728797
81,61,2018-05-28 19:00:00+00:00,91.36,91.37,89.56,90.4552536,0.3901189499999999,118.0,35.28830855641572
82,62,2018-05-28 22:00:00+00:00,89.52,90.2389207,88.41283,89.33,26.92067768,43.0,2404.8241371544
83,63,2018-05-28 23:00:00+00:00,89.79,90.03,89.79,90.03,0.19325897,26.0,17.399105069100003
84,0,2018-05-29 00:00:00+00:00,89.56,89.57,85.68376,87.25,28.07844796,156.0,2449.84458451
85,1,2018-05-29 01:00:00+00:00,87.24,87.24,85.68337664,86.27,1.2150655700000002,79.0,104.8237067239
86,2,2018-05-29 02:00:00+00:00,87.1,87.1,87.09999999,87.1,7.37825157,3.0,642.645711747
87,3,2018-05-29 03:00:00+00:00,85.83003435,85.83003435,85.83003435,85.83003435,0.28169362,1.0,24.177773080775847
88,4,2018-05-29 04:00:00+00:00,90.0,90.0,87.18,87.48,5.170689179999999,43.0,452.3318894664
89,5,2018-05-29 05:00:00+00:00,87.25,87.25,87.25,87.25,4.0,7.0,349.0
90,6,2018-05-29 06:00:00+00:00,86.4031233,87.03,86.4031233,86.4031233,0.01598379,3.0,1.3810493781713071
91,7,2018-05-29 10:00:00+00:00,87.47,87.48,87.47,87.48,9.12363501,4.0,798.1355906747999
92,8,2018-05-29 11:00:00+00:00,87.5,93.51,87.49,93.51,65.16460176,350.0,6093.5419105776
93,9,2018-05-29 12:00:00+00:00,93.51,93.51,90.07693065,91.0,144.22402989,144.0,13124.38671999
94,10,2018-05-29 13:00:00+00:00,90.99,92.72,90.99,91.55,18.64664608,96.0,1707.1004486239997
95,11,2018-05-29 14:00:00+00:00,92.01999995,92.01999995,92.01999995,92.01999995,0.30065568,1.0,27.666335658567213
96,12,2018-05-29 15:00:00+00:00,91.54,92.5,91.54,92.5,14.74872529,22.0,1364.257089325
97,13,2018-05-29 16:00:00+00:00,92.9,92.90000001,92.74,92.9,30.98388348,23.0,2878.402775292
98,14,2018-05-29 17:00:00+00:00,92.9,100.0088,89.08467885,93.5371562,155.75185929000003,88.0,14568.585990849151
99,15,2018-05-29 18:00:00+00:00,93.53715627,95.0049,93.12000006,93.23247273,2.23881803,129.0,208.7305409294073
100,16,2018-05-29 19:00:00+00:00,93.26,93.26,91.49,91.49,0.20045034,32.0,18.3392016066
101,17,2018-05-29 20:00:00+00:00,91.96,92.1551422,91.96,92.1551422,0.0102086,20.0,0.94077498466292
102,18,2018-05-29 22:00:00+00:00,91.7,91.7,91.33765865,91.33765865,1.49126629,39.0,136.2087713522719
103,19,2018-05-29 23:00:00+00:00,91.33,92.99,91.3,92.99,6.62266396,56.0,615.8415216404
104,20,2018-05-30 00:00:00+00:00,91.68,91.68,91.61837803,91.61837803,0.1105089799999999,5.0,10.124653505349707
105,21,2018-05-30 01:00:00+00:00,92.13,92.99,92.13,92.89701,1.41773046,6.0,131.7029207199246
106,22,2018-05-30 02:00:00+00:00,92.99,92.99,92.99,92.99,0.43591884,1.0,40.5360929316
107,23,2018-05-30 03:00:00+00:00,91.66,92.99,91.12,91.12,78.89220909,83.0,7188.6580922808
108,24,2018-05-30 05:00:00+00:00,91.1,91.11,91.0,91.0,38.12783418,16.0,3469.6329103799994
109,25,2018-05-30 06:00:00+00:00,91.0,91.49,89.77862506,90.5,31.94415727,54.0,2890.9462329350004
110,26,2018-05-30 07:00:00+00:00,89.73000006,90.5,89.73000006,90.5,5.64152299,3.0,510.5578305949999
111,27,2018-05-30 08:00:00+00:00,90.6843,90.6843,90.6843,90.6843,0.00507168,1.0,0.459921750624
112,28,2018-05-30 10:00:00+00:00,90.6843,92.0,89.73000006,92.0,4.72978938,16.0,435.14062296
113,29,2018-05-30 12:00:00+00:00,91.0,91.0,90.73,90.73,69.62150859,15.0,6316.7594743707
114,30,2018-05-30 13:00:00+00:00,91.2,92.03737028,90.02576678,90.02576678,0.10787151,10.0,9.711215401466438
115,31,2018-05-30 14:00:00+00:00,91.18,91.18,89.65,89.65,0.4794737899999999,20.0,42.9848252735
