"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-05-20",0.9903404801000487,0.9186346264504295,0.9448845488716628,0.8526007187702749,0.9100328302200021,0.9349415730467994
"2021-05-13",0.990767227732154,0.9280096804155198,0.9522902232990091,0.8873281385709983,0.9243575828149296,0.9333271526661101
"2021-05-06",0.9904852743903176,0.9277278884514655,0.951782325372752,0.8862625202443984,0.9210270645040071,0.9331399916926267
"2021-04-29",0.989831430423366,0.9274306730819968,0.9502232259086097,0.88386950531929,0.9187809156658594,0.9313799137729323
"2021-04-22",0.9899012062538769,0.9274306730819968,0.948723670984664,0.8843820128417591,0.918663186705438,0.930174654977041
"2021-04-15",0.9892578617808777,0.9274306745363597,0.9488761889268508,0.8802333072306254,0.9157776371845994,0.9297060919829329
"2021-04-08",0.989365212631776,0.9274306783724426,0.9482189437929419,0.8801668923301202,0.9155928760012182,0.9309274867186632
"2021-04-01",0.9896928691364856,0.9274306733730074,0.9484689281503562,0.8828544539752284,0.9171042270521007,0.9330599341763259
"2021-03-25",0.9899801512636129,0.9274306730819968,0.9493281805446818,0.8849733879562832,0.9182398318584352,0.9332937413133361
"2021-03-18",0.9899659353149626,0.9274306732620243,0.9494957047355671,0.8849690284422138,0.9182919229058334,0.9340811390135126
"2021-03-11",0.9900554114301614,0.9274306733674927,0.9489752793840203,0.8842762037918357,0.917985549305386,0.9349495635743761
"2021-03-04",0.989240827960247,0.9274306784012211,0.9467405253260512,0.8784936804810272,0.9144392080982137,0.931877497753906
"2021-02-25",0.9888070719687573,0.9274306783732041,0.9491855283925503,0.8764578951236852,0.9147465664758623,0.9314210374507653
"2021-02-18",0.9893418717289694,0.927430675582666,0.9487867621412154,0.880467704580479,0.9138380431175525,0.9348576484237261
"2021-02-10",0.9893148411193701,0.9274306740878249,0.9483248014814433,0.8813773877304,0.9139346638716942,0.9347637305984565
"2021-02-03",0.9890635137911545,0.9274306739780732,0.9485174563567889,0.883455426796664,0.9148427878759114,0.9319705744014412
"2021-01-27",0.9887051143487743,0.9274306730819968,0.9483345247602748,0.8795447743954345,0.9127966620003508,0.929823028488545
"2021-01-20",0.9889849726275125,0.9276478823337077,0.9491855367523879,0.8828640230273102,0.913128863899301,0.9322902719856857
"2021-01-12",0.9878653576985634,0.9274306735566916,0.9442989803670068,0.8791745208831875,0.9078361182175704,0.9298622667933311
"2021-01-05",0.9875314695365565,0.9162952478590363,0.9446084407981759,0.8753165407070942,0.9002396952992643,0.9301321744005149
"2020-12-28",0.987605643633656,0.9301211941737555,0.9463312846106168,0.8739749775242398,0.9042154428662886,0.9290423942610162
"2020-12-18",0.9885049762771371,0.9234439606840898,0.9482486130271134,0.8815353603353092,0.9072837127634753,0.9325658181890102
"2020-12-11",0.9871072220238228,0.9234439565758673,0.9481776255330646,0.8777901448810023,0.9050332497262596,0.9305489839077854
"2020-12-04",0.9871186855326403,0.9234439565758673,0.9490459563880279,0.8780073897856324,0.9052454007243849,0.9302794463958879
"2020-11-27",0.9878806270367713,0.9412085019979968,0.9510632777656255,0.8820219584459588,0.9169948843976032,0.9256182251893595
"2020-11-19",0.9868311884154876,0.9412227239593836,0.9502343592053851,0.8780684426395898,0.9127284525072732,0.9268838024749373
"2020-11-12",0.9884175127931469,0.9503866896905546,0.9572856291115338,0.8871500781352857,0.9210171842575485,0.935226102288789
"2020-11-05",0.9867975346971446,0.9383130601850377,0.9470753320161991,0.8766107219958407,0.9106991354519686,0.9280769408574159
"2020-10-29",0.9884439715784892,0.9503866876939048,0.9524580036866062,0.8879254051112825,0.9206671851173309,0.9366495591454875
"2020-10-22",0.9866476575666226,0.9381957325988199,0.9469321713802659,0.8765585379113777,0.9104871475305772,0.9262041492567473
"2020-10-15",0.9847772215762972,0.9368676671825282,0.9455509330200048,0.8696102363577265,0.9084006153994064,0.9226935551035247
"2020-10-08",0.9853914927939169,0.9363617812447413,0.9452993071975498,0.8678197667533217,0.9073281306529254,0.9242375888887269
"2020-10-01",0.9828925753885873,0.9267024344966839,0.9401038430939601,0.8554906093005042,0.8980974255264911,0.9147662146890634
"2020-09-24",0.9838330109508675,0.9307685625990437,0.9422432935260786,0.8602727854098671,0.9020255045694575,0.91735780163195
"2020-09-17",0.9839213133841074,0.9288237262982683,0.9425250292779963,0.8571225855202929,0.904283748077871,0.9173379118100268
"2020-09-10",0.9842380228758104,0.9304764351283356,0.9422521717869725,0.857060983574528,0.904121184249711,0.9177589896353809
"2020-09-02",0.9843502374812425,0.9377780950682411,0.9394974836093345,0.872865298752592,0.9094837613034248,0.916665809781776
"2020-08-26",0.9841944612127108,0.9370969489543353,0.937886668234915,0.8695466296649254,0.907529040867778,0.9167796737741994
"2020-08-19",0.9859652051336196,0.9472055406183066,0.9490575594328117,0.8789959403729372,0.9168219036960863,0.9270002507371976
"2020-08-12",0.9859512352229326,0.947202042508621,0.9481943639380191,0.8789419748479359,0.9166126645897598,0.9271710912681725
"2020-08-05",0.982480975194965,0.9127526931313266,0.9178067615068936,0.8571879779261695,0.8923061421284423,0.899595969033433
"2020-07-29",0.9848237448808085,0.9367019529923838,0.9418238148536989,0.868543735646765,0.910293530039391,0.9194563788990843
"2020-07-22",0.9853456404675707,0.936639148995572,0.941573744023053,0.872185269967334,0.9131685077572542,0.9182191260941728
"2020-07-15",0.9837255931367781,0.9299231099157412,0.9386075583759037,0.8595571033922129,0.9059415946276828,0.9174418954000298
"2020-07-08",0.9839550554849578,0.9310669954615971,0.9400244374776828,0.8600838295497645,0.9070016226891763,0.9178552353216208
"2020-06-30",0.9739758382842485,0.9077947819969291,0.9285796692014057,0.8185690445050764,0.8822375277850867,0.8941729011170358
"2020-06-23",0.9742293752764716,0.9072272889493725,0.9285796678026461,0.8197046197093036,0.8826128106238635,0.8947428957058949
"2020-06-16",0.9749938799160107,0.9073956834544163,0.9285796652228047,0.8212375511835489,0.8835848909422412,0.896071296112565
"2020-06-09",0.9747297198251825,0.8953364285674758,0.9187333217422678,0.8138569740627853,0.872885166507352,0.8902006769784023
"2020-06-02",0.9742987672547887,0.8974263114727451,0.9182989762861872,0.8123558372996713,0.8724407679858679,0.8892322028171175
"2020-05-26",0.973716861016879,0.8942086595583932,0.9165424536638359,0.8103162970187953,0.870537509251655,0.8875657386509218
"2020-05-18",0.9730309967480882,0.8921743481763186,0.915104778800072,0.8077500093847574,0.8686780835768232,0.8857305767080862
"2020-05-11",0.9714766823187969,0.8887179548683952,0.9097947626156289,0.8039156218829446,0.8648478369973893,0.8831369011425819
"2020-05-04",0.9705844227877348,0.8723205917240512,0.8766509736331085,0.8116255742339626,0.846403301958784,0.8606617729788945
"2020-04-27",0.9711005685953311,0.8738699144747055,0.8778690902381748,0.8136032610187741,0.8486974216540755,0.8591018109507685
"2020-04-20",0.9683278861401264,0.8686617427147247,0.8726983513419335,0.8052692774662524,0.8406946464437435,0.8505670021732331
"2020-04-13",0.9663813290293929,0.8649315236988742,0.872025969348609,0.7984320133149113,0.8362975674753728,0.8556659751022859
"2020-04-03",0.965961737626723,0.8632834699666466,0.8660847149284088,0.7976874936758145,0.8339343941279914,0.8485803759279782
"2020-03-27",0.9646565857056788,0.8766852953049231,0.8951634088897618,0.7890368375108794,0.8472700822243461,0.8644861458430524
"2020-03-20",0.9682979686651528,0.9004619532866098,0.9197255442479754,0.8026465234712565,0.8684507192566319,0.8832688660526116
"2020-03-13",0.9579533522848958,0.8647120096355662,0.8830037759259263,0.7744796489735406,0.8342540540529018,0.8442687003839957
"2020-03-06",0.956728924221587,0.820924278096417,0.8416483286899697,0.7562640406903159,0.7916221376784635,0.8312902417290176
"2020-02-28",0.9562588525004903,0.8137357969516288,0.8039726797407758,0.7676287167872967,0.7826812986575041,0.8171129928490214
"2020-02-21",0.9546248446255379,0.8061240550623925,0.8118064233727391,0.7606305963320408,0.7768460836175259,0.8186288170663802
"2020-02-13",0.9561286080037732,0.8080296429858209,0.8227461874908524,0.7583252480914155,0.7833979082140031,0.8242218838950847
"2020-02-06",0.9570937018210397,0.8060549914739522,0.8134340344143093,0.7609703911732768,0.780581955132422,0.8253643635987095
"2020-01-30",0.9553660438551248,0.8014162911043536,0.8231467344280494,0.7425384683166377,0.7904603820014199,0.8211506274833943
"2020-01-23",0.9551314774140696,0.8227722684832309,0.8614802050035734,0.7383098374949908,0.807503392481563,0.8225810555092053
"2020-01-15",0.9517075887000502,0.8337918200726506,0.8930535041308155,0.7063804341762078,0.814277522328771,0.8403457856711447
"2020-01-08",0.9494999374497357,0.8236205772393167,0.8714837978086711,0.7154125357635964,0.8038124644473919,0.8247738624275337
"2019-12-31",0.9475548138983526,0.8189631244230421,0.866777778993577,0.7120454048122472,0.8010281276796279,0.8195055388958468
"2019-12-23",0.9357198606852484,0.7910684509497723,0.8494196711367162,0.677110739885227,0.7734266710800557,0.7958041097525478
"2019-12-16",0.9347846113871291,0.7955556386405952,0.8527219258990443,0.6754916682797942,0.7747412845174491,0.7928084478916797
"2019-12-09",0.9349783885174137,0.7967239731995986,0.8544566619086191,0.6763306822992291,0.7761927609550744,0.7940730386900375
"2019-12-02",0.9337795731993983,0.7872859444609087,0.8341484851077443,0.6853760756819629,0.7692489913632734,0.779890012383919
"2019-11-22",0.9341623854794109,0.7962950260685877,0.853471499626336,0.6767446805542108,0.7758843356434412,0.7915211365461402
"2019-11-15",0.9313171208501793,0.7898722838483914,0.846250423602638,0.6750459513342866,0.7717293819730934,0.7836479290256115
"2019-11-08",0.9349286123754036,0.796236589024239,0.8535644510597407,0.6764356603974802,0.7759525270955719,0.7925667309398747
"2019-11-01",0.9342260290277482,0.7859574184294217,0.8352020127924767,0.6857650021675945,0.7699456403913107,0.7805578328338736
"2019-10-25",0.9345462790824218,0.7983235000868607,0.8573736299078857,0.6762991271474121,0.7782541930170679,0.7942837896782245
"2019-10-18",0.9342348656218239,0.799792136750886,0.8499120683342568,0.6818817357837601,0.778783283143859,0.7889473288242865
"2019-10-11",0.9351476151460579,0.7932435447776833,0.8530316809736938,0.6806175395060676,0.778596647113847,0.7865691759897504
"2019-10-04",0.9359341892726442,0.8094326392347793,0.8837607471819977,0.6708075130656178,0.7926098221462727,0.8064064238628398
"2019-09-27",0.9367072598875618,0.8021689109311594,0.8643766547497659,0.6820346649957831,0.7849922771641774,0.7953785216480266
"2019-09-20",0.9376158298276739,0.7966969880542526,0.8461880515759987,0.688480639674497,0.7739346171347435,0.7957926619814468
"2019-09-13",0.937710237798394,0.7988788542462397,0.8510963698450567,0.6891610629748637,0.7761254098734055,0.7994280076990727
"2019-09-06",0.9388164001839446,0.7988219453046878,0.8450006137955428,0.6901605851613604,0.7730010552732437,0.7994364671726095
"2019-08-29",0.9364490201190749,0.8036520628119235,0.8775244519782313,0.6728324394261015,0.7793306919446763,0.8070381571274398
"2019-08-22",0.9372481315309802,0.7989203466112836,0.8574920652372803,0.6843589396630032,0.7748941948468844,0.7984749040438757
"2019-08-15",0.9364841039388027,0.8033117052723523,0.8848466255207176,0.6682722618519761,0.7825274369885185,0.8060752016168151
"2019-08-08",0.9368914086304957,0.8009861907218742,0.8741371275793499,0.6796353671377431,0.7824704051690378,0.8011252782634588
"2019-08-01",0.937274668171896,0.8019004577988812,0.8750120202289527,0.6839445352297601,0.7853549488562862,0.7995818573505957
"2019-07-25",0.9393140393394539,0.8070503449811175,0.8737988713947279,0.6875558811612057,0.7861573487630432,0.8008074941829704
"2019-07-18",0.940273187933986,0.8065157697700589,0.8766832434043478,0.6890268565475961,0.7886077111553157,0.8038590410018324
"2019-07-11",0.9396365191996755,0.8044546647524211,0.8590102638583272,0.694309082844024,0.7829429383700951,0.7994969855927561
"2019-07-03",0.939919434128698,0.8116804900764972,0.8646794178977846,0.6977097419679177,0.7867430123204617,0.8029157345459246
"2019-06-26",0.9377571983511783,0.7620313570665189,0.8436050296744857,0.6104252755992476,0.7579642511640389,0.8039610622411137
"2019-06-19",0.9339139411886274,0.7396094785243836,0.8055303025503013,0.6359719372161372,0.7436492626462079,0.773086450808329
"2019-06-12",0.935549281788805,0.7622429476551533,0.84029038291678,0.622483529543697,0.7599219478543997,0.7863590495291697
"2019-06-05",0.9373138625234321,0.7611768503811052,0.8662695883136516,0.6133583143381462,0.7637677941509953,0.7928338355143303
"2019-05-29",0.9360633159717715,0.7599978605921413,0.8651004314824235,0.6139877203914537,0.7581754549249755,0.7911501378982436
"2019-05-21",0.9334951246714954,0.7427617521962859,0.8360642780920579,0.6298087116305253,0.7465183618945992,0.7679247777925745
"2019-05-14",0.9354748734836419,0.7536845826273912,0.852214278590855,0.6273110414614979,0.7567696031762984,0.7782861038977894
"2019-05-07",0.9381914736327591,0.7680168016868266,0.8785681146570158,0.6236853290904227,0.7708635024437923,0.7806482461089563
"2019-04-30",0.9393969889571863,0.7666585290778836,0.8828347869537402,0.6227198503334005,0.7761206362046131,0.7780952322445623
"2019-04-23",0.948508353654037,0.7814364180232437,0.8840347638423207,0.6485014496844295,0.7874409873882211,0.8011872383158518
"2019-04-15",0.9500870280297935,0.7773646972268308,0.8797806647321362,0.6582047480389033,0.7872566823428282,0.8007771068686739
"2019-04-08",0.9510433990931371,0.783097987384356,0.8928358215418118,0.665993861101208,0.7994130484528946,0.810041237485935
"2019-04-01",0.947417548359545,0.7582661325655451,0.8573003254385159,0.6888804868974521,0.7809897694271986,0.7735770888756325
"2019-03-25",0.9482622249413506,0.8242104962204732,0.8907245235059893,0.7078873824979992,0.803974376882984,0.7947015088077418
"2019-03-18",0.9489088247309819,0.8188986337369238,0.8745022798359423,0.7191329691540864,0.7997512908573847,0.7801672472288322
"2019-03-11",0.9503907157185124,0.8120728607989609,0.8677097282639499,0.7264865702597556,0.797823321921745,0.782279186038264
