,file,risk measure,OHR,copula
0,97.csv,Variance,0.9701171875000001,Gaussian
1,97.csv,ERM k=10,0.9685546875,Gaussian
2,97.csv,ES q=0.01,0.9578125,Gaussian
3,97.csv,ES q=0.05,0.9716796875,Gaussian
4,97.csv,VaR q=0.01,0.9776367187499999,Gaussian
5,97.csv,VaR q=0.05,0.97626953125,Gaussian
6,83.csv,Variance,0.9772460937499999,Gaussian
7,83.csv,ERM k=10,0.9802734375,Gaussian
8,83.csv,ES q=0.01,0.9794921875,Gaussian
9,83.csv,ES q=0.05,0.98125,Gaussian
10,83.csv,VaR q=0.01,0.98349609375,Gaussian
11,83.csv,VaR q=0.05,0.9800781249999999,Gaussian
12,68.csv,Variance,0.9613281249999999,Gaussian
13,68.csv,ERM k=10,0.9615234374999999,Gaussian
14,68.csv,ES q=0.01,0.9712890625000001,Gaussian
15,68.csv,ES q=0.05,0.966796875,Gaussian
16,68.csv,VaR q=0.01,0.96484375,Gaussian
17,68.csv,VaR q=0.05,0.9542968749999999,Gaussian
18,6.csv,Variance,0.9645507812499999,Gaussian
19,6.csv,ERM k=10,0.9578125,Gaussian
20,6.csv,ES q=0.01,0.98525390625,Gaussian
21,6.csv,ES q=0.05,0.9658203125,Gaussian
22,6.csv,VaR q=0.01,0.9701171875000001,Gaussian
23,6.csv,VaR q=0.05,0.9412109374999997,Gaussian
24,54.csv,Variance,0.9576171874999999,Gaussian
25,54.csv,ERM k=10,0.9562499999999999,Gaussian
26,54.csv,ES q=0.01,0.97646484375,Gaussian
27,54.csv,ES q=0.05,0.9606445312499999,Gaussian
28,54.csv,VaR q=0.01,0.9628906249999999,Gaussian
29,54.csv,VaR q=0.05,0.9468749999999999,Gaussian
30,40.csv,Variance,0.9544921874999999,Gaussian
31,40.csv,ERM k=10,0.9513671875,Gaussian
32,40.csv,ES q=0.01,0.9703125,Gaussian
33,40.csv,ES q=0.05,0.95439453125,Gaussian
34,40.csv,VaR q=0.01,0.95390625,Gaussian
35,40.csv,VaR q=0.05,0.93837890625,Gaussian
36,41.csv,Variance,0.9583984374999999,Gaussian
37,41.csv,ERM k=10,0.9541992187499999,Gaussian
38,41.csv,ES q=0.01,0.979296875,Gaussian
39,41.csv,ES q=0.05,0.9585937499999999,Gaussian
40,41.csv,VaR q=0.01,0.96669921875,Gaussian
41,41.csv,VaR q=0.05,0.93447265625,Gaussian
42,7.csv,Variance,0.9378906249999999,Gaussian
43,7.csv,ERM k=10,0.9358398437499998,Gaussian
44,7.csv,ES q=0.01,0.9418945312499999,Gaussian
45,7.csv,ES q=0.05,0.9411132812499998,Gaussian
46,7.csv,VaR q=0.01,0.9426757812499998,Gaussian
47,7.csv,VaR q=0.05,0.9294921875,Gaussian
48,55.csv,Variance,0.9471679687499999,Gaussian
49,55.csv,ERM k=10,0.9456054687499998,Gaussian
50,55.csv,ES q=0.01,0.9615234374999999,Gaussian
51,55.csv,ES q=0.05,0.9471679687499999,Gaussian
52,55.csv,VaR q=0.01,0.9486328124999999,Gaussian
53,55.csv,VaR q=0.05,0.9249999999999998,Gaussian
54,69.csv,Variance,0.95703125,Gaussian
55,69.csv,ERM k=10,0.9585937499999999,Gaussian
56,69.csv,ES q=0.01,0.9594726562499999,Gaussian
57,69.csv,ES q=0.05,0.9611328124999998,Gaussian
58,69.csv,VaR q=0.01,0.9608398437499999,Gaussian
59,69.csv,VaR q=0.05,0.961328125,Gaussian
60,82.csv,Variance,0.9627929687499999,Gaussian
61,82.csv,ERM k=10,0.97041015625,Gaussian
62,82.csv,ES q=0.01,0.96484375,Gaussian
63,82.csv,ES q=0.05,0.96982421875,Gaussian
64,82.csv,VaR q=0.01,0.975,Gaussian
65,82.csv,VaR q=0.05,0.9819335937499999,Gaussian
66,96.csv,Variance,0.9826171875,Gaussian
67,96.csv,ERM k=10,0.97470703125,Gaussian
68,96.csv,ES q=0.01,0.9620117187499999,Gaussian
69,96.csv,ES q=0.05,0.97607421875,Gaussian
70,96.csv,VaR q=0.01,0.98125,Gaussian
71,96.csv,VaR q=0.05,0.97744140625,Gaussian
72,80.csv,Variance,0.966796875,Gaussian
73,80.csv,ERM k=10,0.97275390625,Gaussian
74,80.csv,ES q=0.01,0.97548828125,Gaussian
75,80.csv,ES q=0.05,0.9752929687499999,Gaussian
76,80.csv,VaR q=0.01,0.9719726562500001,Gaussian
77,80.csv,VaR q=0.05,0.975,Gaussian
78,94.csv,Variance,0.98447265625,Gaussian
79,94.csv,ERM k=10,0.98583984375,Gaussian
80,94.csv,ES q=0.01,0.9954101562500001,Gaussian
81,94.csv,ES q=0.05,0.9875976562500001,Gaussian
82,94.csv,VaR q=0.01,0.9939453125000001,Gaussian
