,file,risk measure,OHR,copula
0,0.csv,ERM k=10,0.93935546875,Gaussian
1,0.csv,ERM k=10,0.9392578125,t_Copula
2,0.csv,ERM k=10,0.9392578125,t_Copula_Capped
3,0.csv,ERM k=10,0.92470703125,Clayton
4,0.csv,ERM k=10,0.6262695312499997,Frank
5,0.csv,ERM k=10,0.951171875,Gumbel
6,0.csv,ERM k=10,0.9365234374999998,Plackett
7,0.csv,ERM k=10,0.9421874999999998,Gauss Mix Indep
8,0.csv,ERM k=10,0.930859375,rotGumbel
9,0.csv,ERM k=10,0.9499293911867808,NIG
10,0.csv,ES q=0.01,0.94658203125,Gaussian
11,0.csv,ES q=0.01,0.9462890625,t_Copula
12,0.csv,ES q=0.01,0.9462890625,t_Copula_Capped
13,0.csv,ES q=0.01,0.8443359374999999,Clayton
14,0.csv,ES q=0.01,0.6749999999999997,Frank
15,0.csv,ES q=0.01,0.97939453125,Gumbel
16,0.csv,ES q=0.01,0.9319335937499998,Plackett
17,0.csv,ES q=0.01,0.9501953125,Gauss Mix Indep
18,0.csv,ES q=0.01,0.92197265625,rotGumbel
19,0.csv,ES q=0.01,0.939857526054084,NIG
20,0.csv,ES q=0.05,0.9466796875,Gaussian
21,0.csv,ES q=0.05,0.94638671875,t_Copula
22,0.csv,ES q=0.05,0.94638671875,t_Copula_Capped
23,0.csv,ES q=0.05,0.92216796875,Clayton
24,0.csv,ES q=0.05,0.5826171874999997,Frank
25,0.csv,ES q=0.05,0.96201171875,Gumbel
26,0.csv,ES q=0.05,0.94296875,Plackett
27,0.csv,ES q=0.05,0.94775390625,Gauss Mix Indep
28,0.csv,ES q=0.05,0.9310546875,rotGumbel
29,0.csv,ES q=0.05,0.95253013922772,NIG
30,0.csv,VaR q=0.01,0.95439453125,Gaussian
31,0.csv,VaR q=0.01,0.95390625,t_Copula
32,0.csv,VaR q=0.01,0.95390625,t_Copula_Capped
33,0.csv,VaR q=0.01,0.9189453125,Clayton
34,0.csv,VaR q=0.01,0.6407226562499998,Frank
35,0.csv,VaR q=0.01,0.9671875,Gumbel
36,0.csv,VaR q=0.01,0.94677734375,Plackett
37,0.csv,VaR q=0.01,0.9572265625,Gauss Mix Indep
38,0.csv,VaR q=0.01,0.946875,rotGumbel
39,0.csv,VaR q=0.01,0.9364034311078532,NIG
40,0.csv,VaR q=0.05,0.9333984375,Gaussian
41,0.csv,VaR q=0.05,0.93388671875,t_Copula
42,0.csv,VaR q=0.05,0.93388671875,t_Copula_Capped
43,0.csv,VaR q=0.05,0.9319335937499998,Clayton
44,0.csv,VaR q=0.05,0.8435546875,Frank
45,0.csv,VaR q=0.05,0.94345703125,Gumbel
46,0.csv,VaR q=0.05,0.94375,Plackett
