"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-05-20",0.3276063275221276,0.3633313694373659,0.2599999929014012,0.22623552938113656,0.17952300811188338,0.22515664592412177
"2021-05-13",0.34990390245163105,0.31169476738480406,0.26951810557586164,0.24858280680955191,0.21655969752933224,0.21576296034281484
"2021-05-06",0.3470653421512472,0.30428768681526486,0.2844019737447303,0.24448798779188996,0.21658647654237284,0.21904359858506894
"2021-04-29",0.34831359063805245,0.3067332696002798,0.299905709523995,0.24636059218206363,0.22241715923143335,0.21536799471393864
"2021-04-22",0.34816864885389764,0.31274166143784454,0.25246498896150926,0.24745025929204978,0.21897979867474981,0.2128376632428376
"2021-04-15",0.32558408966128494,0.3140669453980718,0.19593059313771877,0.23494875204973498,0.19806040378717837,0.20459722189468466
"2021-04-08",0.31010189273054434,0.3031508574297678,0.19007248650692665,0.22368530479056192,0.18868506527171536,0.19907435800911044
"2021-04-01",0.3214648582742038,0.31784655042433085,0.20866151904301178,0.23274317830186597,0.19164221619988586,0.210263594034245
"2021-03-25",0.32315191160482504,0.31932142062168467,0.21194095105130317,0.23453358116668566,0.19462695536125385,0.2082016509772575
"2021-03-18",0.34505180662735235,0.33814277823766015,0.22562007523649374,0.24729514804916153,0.20704778975809124,0.22792624422799113
"2021-03-11",0.3452471078749063,0.3352876485321654,0.22175859641778106,0.2465207624314072,0.20439634176663735,0.23166355884176149
"2021-03-04",0.36303823420913006,0.3549179758540876,0.23454126454666835,0.25794688394470366,0.21912735346695866,0.23889991505160235
"2021-02-25",0.3727344141871688,0.3592637686541833,0.23241758069431118,0.2601699033985809,0.2240296791287646,0.24988348949877814
"2021-02-18",0.3757957769898921,0.4115323967062796,0.245319998430371,0.2675687767951834,0.22012023312204765,0.2552802261505841
"2021-02-10",0.3795267627167054,0.4193066803159643,0.2469317883979567,0.2710017916683297,0.22533312822965146,0.25394507482789885
"2021-02-03",0.39502431797165505,0.4351635598892408,0.2635987527127751,0.29567824500449,0.2442171226836526,0.25870797238862997
"2021-01-27",0.43685712438987157,0.45867794647742843,0.2964210149266775,0.3248948523560342,0.27091060894349717,0.2915930844310193
"2021-01-20",0.43359192770594746,0.4551493012299074,0.29004642543561343,0.3198679083216168,0.2655409852888275,0.29212564297575117
"2021-01-12",0.43828726721413824,0.4575599496098869,0.291040310202468,0.31948438091213516,0.26779301851791026,0.2930198559492563
"2021-01-05",0.41654296866524765,0.43986999471468036,0.2655961652602199,0.29398816566719055,0.24869249430466833,0.2986034164619966
"2020-12-28",0.4402967688260542,0.3381079227466752,0.3022241161225464,0.2796119994448075,0.266759548228219,0.30952233873935386
"2020-12-18",0.4555970662339125,0.35209171445692333,0.349531333329149,0.28406975687410685,0.3292601268764891,0.29713850903685457
"2020-12-11",0.48046653149428065,0.3105136349957113,0.33548691327911917,0.3443209163334875,0.3375237275061884,0.30689698246962305
"2020-12-04",0.48383937883660666,0.3128862166221674,0.3419190289085805,0.3457818407571146,0.3400996491464855,0.31114445975451877
"2020-11-27",0.4755852406418801,0.45194498187979326,0.3520033587309529,0.3762909216589678,0.3586210576831813,0.28597009371868143
"2020-11-19",0.5368502838600654,0.47524085137148975,0.35090138535613113,0.36951338352657537,0.33909943371614826,0.3410234156820944
"2020-11-12",0.5231955396738845,0.463541187123503,0.3454082767503227,0.35948593340816415,0.32947797590631855,0.321622878728278
"2020-11-05",0.5296810737609896,0.46727552040603026,0.3447851786274502,0.3629370535436941,0.32976837338697973,0.33066776500651507
"2020-10-29",0.5315746820757767,0.4693556317214128,0.3454782636541238,0.36633262033870795,0.33403566937539053,0.3255450344290771
"2020-10-22",0.5312282753568159,0.4714434362140141,0.34832963881520085,0.3678801831124049,0.33607383444547423,0.3267617073373553
"2020-10-15",0.5180154152232554,0.4475778908764778,0.34298529914565956,0.3614040086528939,0.3325110527010273,0.30528169909436464
"2020-10-08",0.5192343786138676,0.44826171208581655,0.3367341763333719,0.36074741944589617,0.3282549210169968,0.3144333149241052
"2020-10-01",0.5105319260882714,0.4399961227405633,0.32921935895868437,0.3553180080033903,0.320793016403068,0.31392713720516485
"2020-09-24",0.5133181450602182,0.4401963840404761,0.32626682660812756,0.33657064696478733,0.3176401582821188,0.30352360416229984
"2020-09-17",0.5004187330282599,0.4408871209313029,0.32823166412821947,0.35587492896318684,0.32171790331836214,0.292159796562554
"2020-09-10",0.5132235573606253,0.44721016606295305,0.32636914011706186,0.3627492353253118,0.32829173303180104,0.304851130105363
"2020-09-02",0.5024769922094159,0.4250383632204414,0.3125575047141327,0.34396777678074186,0.337587023719898,0.28770045312790415
"2020-08-26",0.4910275844096068,0.39973956224966467,0.2923677183843937,0.31631425931727764,0.3139415432890196,0.2946447552539536
"2020-08-19",0.48171016325052407,0.3913720888593534,0.28221768744466647,0.309220905329346,0.30575369339343794,0.2876141620499819
"2020-08-12",0.4616515478550909,0.38008571350778253,0.27471326129334206,0.2955095736071386,0.29335290353247245,0.2797576916705822
"2020-08-05",0.4677908538420035,0.371817831308072,0.2802118268234065,0.2964260055594453,0.3026033316408967,0.28109619917184514
"2020-07-29",0.48005125295719364,0.3764288251026987,0.2933263108726504,0.30270451173515056,0.3099366502755847,0.28815244657799666
"2020-07-22",0.49209426228114084,0.38354855823616163,0.3423223332768217,0.3135400759202994,0.32412919539159946,0.29098002577690274
"2020-07-15",0.4812541220529122,0.38341198428979806,0.38438173003038634,0.2491378664465962,0.32745186919789826,0.266527226560872
"2020-07-08",0.4726544955796227,0.36951670919349644,0.3858967992707899,0.2366737629261113,0.3181336931365486,0.26736513940440554
"2020-06-30",0.46490107580860773,0.3592222632386072,0.3643824395119911,0.22730215346594684,0.30644160671057374,0.2666571596478571
"2020-06-23",0.4379812329524092,0.34335089540799524,0.3363086839416548,0.21700995886892527,0.28983780983667495,0.2424025676104994
"2020-06-16",0.46172907981153755,0.3484288442353045,0.340984401522455,0.23441483741258506,0.29354175766226664,0.26732398961305315
"2020-06-09",0.45910425386147846,0.34616875280576476,0.36988161776798656,0.21621431930684365,0.2932749588390223,0.27389587766103607
"2020-06-02",0.4595279409612676,0.34582711367044294,0.3698816177679869,0.21631799459311307,0.2933831148485784,0.2737577992698661
"2020-05-26",0.4774702827618532,0.3561916138101472,0.37763741236440984,0.22969450300014338,0.3030654274975374,0.29136095900922077
"2020-05-18",0.44920031251639114,0.339074248370441,0.3635347532427581,0.20973622271628178,0.2863856542117059,0.26846993464377633
"2020-05-11",0.4433299443321228,0.3339614797090522,0.3599244875636973,0.20839638692923457,0.28334414073692316,0.26362733903068614
"2020-05-04",0.4417188304716744,0.35207562188147157,0.3494501354335242,0.21907960786018732,0.28292607274745096,0.2586653927644804
"2020-04-27",0.46429837597614054,0.35480634338642125,0.3255623580687901,0.2286586838248288,0.2828997187223725,0.2952324648954042
"2020-04-20",0.43226017672640715,0.35034626206401354,0.3289755176424751,0.22688007227477358,0.27919453990257515,0.2508252570141546
"2020-04-13",0.4625082958177533,0.35449108000967033,0.332399833176542,0.22859762696929198,0.2834268647074669,0.2957516541523212
"2020-04-03",0.4495180301512198,0.3475463798842856,0.31407424529570716,0.22070804372042696,0.2733319831452766,0.2808386032324788
"2020-03-27",0.4123144658333979,0.34005370789653655,0.30837806018913083,0.22753295051038713,0.2681908807489066,0.23241916260136042
"2020-03-20",0.42506665889591566,0.33957529803116115,0.33827446059314104,0.21942796444509505,0.2757985102691871,0.2433811942547185
"2020-03-13",0.42594691866107626,0.3415180990751192,0.34556346181212594,0.21675419093790682,0.2751150305139022,0.24296545429881666
"2020-03-06",0.4049369653780519,0.2099070218798037,0.35165398986627106,0.16455399719816866,0.24487645057285234,0.25646879639605635
"2020-02-28",0.4199948075927511,0.21912563085140735,0.3616243417740338,0.1704753803907939,0.2493564516820781,0.26723762241495086
"2020-02-21",0.4147089627616014,0.21551100164288728,0.3662065072192211,0.1687664577140069,0.24951596153579458,0.26741380246277
"2020-02-13",0.4107242630232786,0.2312058193043236,0.3542812513343615,0.17360796695316194,0.24958724878088134,0.26139447930555404
"2020-02-06",0.45611679817126793,0.24725619092329554,0.35203649890224353,0.19236548757203453,0.26539441865190694,0.3046080047746774
"2020-01-30",0.46185817622364944,0.2118185826902491,0.36710739832070405,0.180596123177036,0.2755940515010509,0.2943774727991493
"2020-01-23",0.4529372003689288,0.22937354185573966,0.3733284592235324,0.16902528607165213,0.27851431399276494,0.27405821355553717
"2020-01-15",0.4381871409234198,0.22650299416836617,0.36959178282020655,0.16849284588878688,0.27304886791834726,0.2576472191261353
"2020-01-08",0.42693305735094733,0.21502575172870886,0.3698491291062369,0.15882245446001064,0.26611009693036136,0.24938610324460697
"2019-12-31",0.45704587543449915,0.22250860093653124,0.35425849333617776,0.16769967858720813,0.2650786900851271,0.2900510598665246
"2019-12-23",0.4551880084747111,0.22126299075161893,0.3534201832716791,0.16684605920052853,0.2636665538082059,0.27986962513286706
"2019-12-16",0.45970296727793614,0.2668338392396191,0.38307882249313074,0.17688145941195854,0.2789946085249435,0.2798111296245397
"2019-12-09",0.4516526118927585,0.26308572255171847,0.35100756371901887,0.1714449875163616,0.26520063633003466,0.2805134837483667
"2019-12-02",0.44422739164133584,0.29903310750909184,0.3319514357237221,0.1722293858647439,0.2722883513416958,0.2654101796053846
"2019-11-22",0.40604893345352133,0.28275337560103553,0.4126522848899652,0.15310527299412657,0.26884325881782767,0.22809023212997215
"2019-11-15",0.40004624548006606,0.27872656730657486,0.41111880021114455,0.14721047914120855,0.2638921464081513,0.22716366985380643
"2019-11-08",0.37469893476211036,0.2489816735026592,0.36809745404104277,0.13244820407211588,0.24114194543464462,0.2042161452186828
"2019-11-01",0.3881474170854239,0.250279180976161,0.3744035543427774,0.13581812670773385,0.2475344138604697,0.2150150285739425
"2019-10-25",0.4192788079689437,0.25860630957392317,0.37885468230983843,0.14393313691057397,0.2567525474171575,0.23983437924970719
"2019-10-18",0.4144371411199006,0.27094347554168596,0.3732197871770857,0.1408193136366489,0.2643482044628974,0.22830293322952167
"2019-10-11",0.4173752029729161,0.25575753342454877,0.4263409773035459,0.10896312129700747,0.2731688190967415,0.18326679727467166
"2019-10-04",0.442504505513583,0.2583043939139208,0.41404020245616924,0.11918632985805222,0.26817176022890266,0.25450527226001207
"2019-09-27",0.43834281750405757,0.2546658219794138,0.41609807946732613,0.11411213496796202,0.26678935820687943,0.25397604145090014
"2019-09-20",0.4382310375583318,0.2731988336016967,0.3411274865335753,0.13917794617717527,0.25095292591004537,0.22343421501195626
"2019-09-13",0.4250632278141787,0.2748580513786596,0.33926029110802136,0.1469572225293172,0.2576297578530923,0.2517288283631356
"2019-09-06",0.45299806202709103,0.28552157882421925,0.3527576469934065,0.1522034742854631,0.26715997744232833,0.2782154554004109
"2019-08-29",0.4570955797620402,0.28879076067523135,0.3625439831886347,0.15417354739117184,0.2727685062356049,0.27465010114964505
"2019-08-22",0.45817578915055923,0.2919136577438437,0.36138500222737957,0.15581524779402922,0.273454843030114,0.27806069741667205
"2019-08-15",0.46729239154696844,0.27900214020084535,0.40160508596702293,0.1402035552155585,0.2809125533848631,0.27948628057686475
"2019-08-08",0.49287178746114824,0.28402390056449633,0.35289554887144137,0.14809404320276076,0.28618511121322077,0.264921578854731
"2019-08-01",0.498407128281646,0.28661729948918124,0.3758373283266714,0.14547007630039732,0.29569395170773993,0.2591482082591611
"2019-07-25",0.5067743899230539,0.2977082962903096,0.36849276051647084,0.15595599565778884,0.2957465530375869,0.2661597425052551
"2019-07-18",0.5182207837034561,0.3058204032105911,0.37940219603499525,0.1626099424075509,0.3065315218721757,0.3177242405891876
"2019-07-11",0.5190217465900129,0.30668476437268155,0.36984588452294975,0.16424150413767014,0.3012617157074513,0.32693060767784987
"2019-07-03",0.514189714141614,0.2954158188082493,0.3997430110594684,0.15438942428133617,0.3106134685281866,0.3155953128751463
"2019-06-26",0.5196775582296909,0.28705872924919396,0.36050093887048695,0.17537000002879588,0.2946803099430907,0.34332573424794166
"2019-06-19",0.5362769754806571,0.29768603701882224,0.38732856974143615,0.16973860582378353,0.30773238609534626,0.34573071335373295
