"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-05-20",0.32980082001971067,0.34950642454087966,0.2192749802708649,0.20098255659395858,0.20361064659254124,0.18261501968098048
"2021-05-13",0.3600420235577121,0.2177797147706685,0.21823868536275326,0.19846306787156687,0.21006421335957337,0.21922741296033033
"2021-05-06",0.36486853082001436,0.20194763655974524,0.25010204123736346,0.1977951229030086,0.21946125543330108,0.2199007601070968
"2021-04-29",0.3726130803039306,0.20699059849658485,0.27213252254744735,0.20257707581392503,0.22369380110535197,0.22468774320758245
"2021-04-22",0.36343627303461756,0.20160603332902927,0.27090772336421176,0.19887365162186454,0.21972795278593205,0.2185217850080462
"2021-04-15",0.381188309244586,0.22640132024392123,0.24412338927837707,0.20930273717261072,0.2131039521015663,0.24687557821748984
"2021-04-08",0.3599435595482692,0.22366940155993098,0.2470595411066352,0.20528944448543462,0.20761892240954172,0.22370199297903048
"2021-04-01",0.3851169155373264,0.2262996379847132,0.2424561365545529,0.20968333988852872,0.21282796393558878,0.2517892048092849
"2021-03-25",0.3889093193584857,0.23057791549115814,0.24728700139906845,0.21229718712323853,0.2161130408012072,0.2518178009787311
"2021-03-18",0.36105959465615767,0.24632737381818748,0.24669955145698685,0.22019838765501176,0.20109382611947124,0.22873407603557017
"2021-03-11",0.3682519248111936,0.2484182705282273,0.25407203967074565,0.2226588807835599,0.2070248211614829,0.23336926930627722
"2021-03-04",0.421486472968421,0.2658334849403885,0.2313149740118654,0.23955989695359947,0.21996011722934106,0.28144319929473827
"2021-02-25",0.39608374807386204,0.26365765525714435,0.2910157417582515,0.2457261975160333,0.22845155858703503,0.24730033972912624
"2021-02-18",0.43923148441206894,0.3073783120373116,0.2848896708512898,0.26258935949961404,0.24048122709836595,0.2935547228862262
"2021-02-10",0.44918181935141555,0.3289411554237691,0.2576593514724167,0.31720400180705455,0.24870330702272692,0.2959246947127938
"2021-02-03",0.4801575231054527,0.35632183994338107,0.28276867507653136,0.34671805869817085,0.27724162558146537,0.3090950943616484
"2021-01-27",0.4957732405926992,0.33803317100079877,0.3020491300345125,0.3255576547132425,0.2788386826682946,0.3180377767445115
"2021-01-20",0.4859967217221052,0.33427238046303,0.31849240555176217,0.2937059870308135,0.2719091322664714,0.3153872338385345
"2021-01-12",0.48588943337554436,0.32467368250103745,0.3067145265471397,0.28498388425615395,0.26196985279073426,0.3223327815116849
"2020-12-31",0.4911509752537552,0.3266314625375576,0.29779789846611426,0.3097627942439485,0.2692237686406078,0.3199642864450306
"2020-12-23",0.4872979553404778,0.35499218249882203,0.30364380765839316,0.3345769332038867,0.28235182980013696,0.31041271368437173
"2020-12-16",0.5026489504518556,0.3645452983589953,0.33339428866615217,0.34720034121782195,0.3017657761803213,0.31616790657443405
"2020-12-09",0.4941329392984083,0.3619872020895467,0.3304463413590254,0.3415867844944195,0.29767173597990415,0.30704972949845666
"2020-12-02",0.4930992321985723,0.5249459118380938,0.3281962083657608,0.35406696148233874,0.30684107335184363,0.2982357530418257
"2020-11-23",0.48864475432887,0.5210530041263659,0.3373395314190808,0.3283106153285017,0.2891096846118396,0.28985197702560184
"2020-11-16",0.48947505014718073,0.5220376045260819,0.3402462986439899,0.3294184882804474,0.29098513719996355,0.2897445707973868
"2020-11-09",0.49513794189289084,0.5310092289246194,0.33438015218761985,0.3488075081257903,0.297488193994944,0.2971891384174873
"2020-11-02",0.5109411969183877,0.5282244419797768,0.3564166597394728,0.3358115424024505,0.3018767156226049,0.3073890961080905
"2020-10-26",0.4962745988872006,0.5336285733031829,0.3407547085630376,0.35203813811722073,0.3027121348256283,0.2897013347692612
"2020-10-19",0.48714853106218814,0.5287934297594319,0.3503548866325622,0.34993964764903907,0.30076983353218834,0.2742843446285099
"2020-10-12",0.46651873693326595,0.5061006496237055,0.3805167799530852,0.33681372497159023,0.2895074158772729,0.24240493510992478
"2020-10-05",0.46152118614568005,0.507356692994309,0.33254128951030293,0.32852147359553396,0.2790882047340709,0.2572711489334827
"2020-09-28",0.45614346751135804,0.5039447137110795,0.3344578272065054,0.3266110504770059,0.2780596787547649,0.25037513972413983
"2020-09-21",0.46743060416884774,0.4819617624462146,0.36660857431436,0.31106424535451604,0.28617899435842653,0.25084891804612797
"2020-09-14",0.4766907671771614,0.488874882590993,0.36414406222512385,0.31488872391447065,0.28552252879390483,0.2600249671868561
"2020-09-04",0.4598562313647644,0.4975321590053331,0.3633476130868123,0.3152065439156996,0.3063799217471269,0.22220343943072585
"2020-08-28",0.4446306815930243,0.48923994982637276,0.328150266627811,0.30082832048468655,0.2891778410202718,0.23618923659954016
"2020-08-21",0.44867042837760207,0.48907378391597645,0.3192950208934542,0.29732128944529856,0.27889602370584243,0.24812902967682515
"2020-08-14",0.43475851483961125,0.47171447546630874,0.30236073682369613,0.28216182718615257,0.26314543954927205,0.2532190174643455
"2020-08-07",0.4457341178856128,0.45393331110345947,0.3006678373882744,0.2742867366716307,0.2789911644705123,0.2476570025565693
"2020-07-31",0.44392942379875944,0.47077380147118575,0.31837868570888106,0.29078313215165896,0.29793339916336625,0.22624097179788183
"2020-07-24",0.45104503719058264,0.4677712328445096,0.33788913690461986,0.2867255756491043,0.30526572873395663,0.21740490437781934
"2020-07-17",0.46325569079623596,0.44897452842194785,0.3024801156814362,0.2765683001106751,0.2852854080960755,0.26473606034461905
"2020-07-10",0.45900059488561606,0.4491239431213909,0.29513332645753154,0.2753138900844606,0.2783809072288971,0.2638417257550356
"2020-07-02",0.4631015568852138,0.45573871035317337,0.31104253889108957,0.2865553221756344,0.28504589896509114,0.25451598886491256
"2020-06-23",0.44688404873592025,0.4406331093899538,0.28151193912214245,0.2703010088170038,0.2688102780497431,0.26565538794206667
"2020-06-16",0.4586279005437991,0.4534313484343443,0.3037213957317294,0.279139331552715,0.2817925490103691,0.2665810170583023
"2020-06-09",0.46020969960812197,0.41674903571141064,0.2966620811907237,0.26652751211188164,0.2775609915996897,0.2691273638736661
"2020-06-02",0.4604253103668099,0.42403107714412913,0.3018113008917952,0.26717371978331017,0.28114760879540246,0.2700144716535451
"2020-05-26",0.4491299675720887,0.4119618279104089,0.2970667273811286,0.26289598838226114,0.27253146113864457,0.26195010552152453
"2020-05-18",0.4425825926132402,0.4040878728024395,0.2911841958843068,0.2610306328485008,0.2687313928792795,0.2595379670626027
"2020-05-11",0.43349505750570505,0.39667018955276556,0.2871734854574103,0.2585033862437812,0.26340738363955885,0.25190148004063995
