,file,risk measure,OHR,copula
0,0.csv,Variance,0.9094726562499998,Gaussian
1,0.csv,ERM k=10,0.8924804687499999,Gaussian
2,0.csv,ES q=0.01,0.98515625,Gaussian
3,0.csv,ES q=0.05,0.91796875,Gaussian
4,0.csv,VaR q=0.01,0.98515625,Gaussian
5,0.csv,VaR q=0.05,0.8292968749999997,Gaussian
6,1.csv,Variance,0.9048828124999999,Gaussian
7,1.csv,ERM k=10,0.9057617187499999,Gaussian
8,1.csv,ES q=0.01,0.9841796875,Gaussian
9,1.csv,ES q=0.05,0.9208984375,Gaussian
10,1.csv,VaR q=0.01,0.8916015625,Gaussian
11,1.csv,VaR q=0.05,0.8443359374999999,Gaussian
12,10.csv,Variance,0.8612304687499998,Gaussian
13,10.csv,ERM k=10,0.8683593749999999,Gaussian
14,10.csv,ES q=0.01,0.82109375,Gaussian
15,10.csv,ES q=0.05,0.8599609374999997,Gaussian
16,10.csv,VaR q=0.01,0.8463867187499998,Gaussian
17,10.csv,VaR q=0.05,0.91484375,Gaussian
18,11.csv,Variance,0.91787109375,Gaussian
19,11.csv,ERM k=10,0.93359375,Gaussian
20,11.csv,ES q=0.01,0.8776367187499998,Gaussian
21,11.csv,ES q=0.05,0.9317382812499999,Gaussian
22,11.csv,VaR q=0.01,0.9453124999999999,Gaussian
23,11.csv,VaR q=0.05,0.9595703124999999,Gaussian
24,2.csv,Variance,0.9169921875,Gaussian
25,2.csv,ERM k=10,0.9063476562499999,Gaussian
26,2.csv,ES q=0.01,0.96982421875,Gaussian
27,2.csv,ES q=0.05,0.9156249999999999,Gaussian
28,2.csv,VaR q=0.01,0.8618164062499999,Gaussian
29,2.csv,VaR q=0.05,0.8623046874999998,Gaussian
30,3.csv,Variance,0.87109375,Gaussian
31,3.csv,ERM k=10,0.8809570312499999,Gaussian
32,3.csv,ES q=0.01,0.9431640625,Gaussian
33,3.csv,ES q=0.05,0.89384765625,Gaussian
34,3.csv,VaR q=0.01,0.8935546875,Gaussian
35,3.csv,VaR q=0.05,0.8148437499999996,Gaussian
36,4.csv,Variance,0.9117187499999999,Gaussian
37,4.csv,ERM k=10,0.9162109374999998,Gaussian
38,4.csv,ES q=0.01,0.9586914062499999,Gaussian
39,4.csv,ES q=0.05,0.934375,Gaussian
40,4.csv,VaR q=0.01,0.96875,Gaussian
41,4.csv,VaR q=0.05,0.8561523437499998,Gaussian
42,5.csv,Variance,0.8747070312499999,Gaussian
43,5.csv,ERM k=10,0.8744140624999999,Gaussian
44,5.csv,ES q=0.01,0.92275390625,Gaussian
45,5.csv,ES q=0.05,0.89033203125,Gaussian
46,5.csv,VaR q=0.01,0.9318359374999998,Gaussian
