"Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-06-17-01-00-00",0.8722014730371586,0.5230870147980041,0.6064670852212664,0.5728734378668714,0.6014651177660966,0.7151857124105951
"2020-06-17-05-00-00",0.7991674183647638,0.49678397720556955,0.5780640729362994,0.5392778189202698,0.5719263753535806,0.5501477602698861
"2020-06-17-09-00-00",0.9944012394661886,0.7259660397129803,0.6904950083271172,0.7380581517385438,0.6972599977873808,1.0356354058048243
"2020-06-17-13-00-00",0.8311407910863375,2.2635283171557603,4.607600279882194,3.6436454797672075,4.456522843371857,0.7587130988743067
"2020-06-17-17-00-00",0.8423013882148954,0.7081029818056882,0.7506441852054004,0.66738373681331,0.7417713725783482,0.4257784493340434
"2020-06-17-21-00-00",0.5295590541945573,0.22757088587335061,0.26111100645113405,0.22422085821906157,0.25488197882053776,-6.314679351104626
"2020-06-18-01-00-00",0.7041402235089191,0.26687150588605646,0.31331892879767087,0.28135035346249393,0.30945907363965064,0.5321441218468371
"2020-06-18-05-00-00",-0.88656053919584,0.26215690675634484,0.3101212989173949,0.2656355861728127,0.30425831154476424,-395.24732732142155
"2020-06-18-09-00-00",0.470373726323042,0.40549071895329436,0.49288502799450074,0.4279063536720168,0.47264689367782553,-0.2625111521813086
"2020-06-18-13-00-00",0.971698533582889,0.7818780262534409,0.889306080664354,0.7791086528569552,0.8635120482007819,0.7559671210972703
"2020-06-18-17-00-00",0.6115908205607448,0.0887930397638923,0.10421102867431231,0.09521420044622164,0.10020602522500188,0.5567599382422459
"2020-06-18-21-00-00",0.9204762377933954,0.7133620687004651,0.8186068997183232,0.7116046572242676,0.7881133165889087,0.6355194966402091
"2020-06-19-01-00-00",0.9326971710051835,0.781074520516182,0.9185689224293039,0.8402033109239478,0.8809602309000857,0.6154643489313412
"2020-06-19-05-00-00",0.5323192246204597,-0.14191529756125298,-0.292408196618148,-0.20577440738393138,-0.246459989143343,0.5485644940648584
"2020-06-19-09-00-00",0.8367231500023643,0.6165991124561966,0.6210537237815963,0.6191149797543298,0.6199695606983497,0.5400938331832811
"2020-06-19-13-00-00",0.1870772280260844,0.21888345539193965,0.2527048250495123,0.23261971271488824,0.24277151180037126,-0.18400823457290416
"2020-06-19-17-00-00",0.42140039360504733,0.33221062688319214,0.38956684874874725,0.36054809157347345,0.3759223286616895,-0.3313778711643782
"2020-06-19-21-00-00",0.8313481513780261,0.8088920575962677,0.7497135317040098,0.7748601442067395,0.7575366969154471,0.24830593881298513
"2020-06-20-01-00-00",0.6126487295241756,-1.2261752661865288,-1.39310985884357,-1.2036999209502564,-1.3091404640079647,0.5835649968164462
"2020-06-20-05-00-00",0.6484168770746137,0.5511279224380803,0.5218135296759752,0.5437435753402591,0.5307402758318833,0.3720412521539981
"2020-06-20-09-00-00",0.7831253810875405,0.4135294608216651,0.4880747529554964,0.4491437515807942,0.470214603965311,0.4974475338769625
"2020-06-20-13-00-00",0.7932567976500733,0.3377814204081653,0.4039663316156734,0.36904671716050286,0.3885076334130161,0.5570647519251064
"2020-06-20-17-00-00",0.9391059288223667,0.638359479951631,0.7157241001000023,0.6859214368346209,0.6995395429491402,0.7463804079928656
"2020-06-20-21-00-00",0.9217722412336614,0.8496376214189385,0.5435302254889444,0.7358041707922446,0.613151516862876,0.6988105952961459
"2020-06-21-01-00-00",0.6745206232500701,0.34623504295294394,0.2384425114265566,0.3524148366147304,0.28183680804052846,0.6384102699431518
"2020-06-21-05-00-00",0.8926462072918853,0.6381444561168723,0.7731804240537402,0.6838668974112594,0.736781042211307,0.371532091895202
"2020-06-21-09-00-00",-1.8991071763799372,-0.2781060080064077,-0.3342882906282234,-0.27223361676085167,-0.32076676191202536,-4.758988866367668
"2020-06-21-13-00-00",-1.1783800856227709,0.1670874124232551,-0.24762758235811666,0.08313643638937318,-0.1704669111911552,-0.9801987193126447
"2020-06-21-17-00-00",0.3990917418644353,0.17621441486313638,0.11693207570197983,0.16292375273114612,0.12683114019876252,0.034431980026152664
"2020-06-21-21-00-00",0.8965431639350427,0.4647478214977113,-0.06674666491521863,0.33491397225745956,0.040289911583197946,0.7633602214243037
"2020-06-22-01-00-00",0.9329216685430701,0.5674755695802475,0.6305618988310142,0.5550308167830595,0.6235238128053273,0.8393764214470473
"2020-06-22-05-00-00",0.968666941328527,0.8136304744561296,0.6725118601053086,0.786484897232123,0.6999725152409682,0.8511296946170992
"2020-06-22-09-00-00",0.8918893499291831,0.4626572803662682,0.567596205578593,0.4800941201463217,0.5561022858544531,0.7085307238079928
"2020-06-22-13-00-00",0.93032131377887,0.4080498864265345,0.36260298853288986,0.39710297015491214,0.3714785082052996,0.7417678895936999
"2020-06-22-17-00-00",0.8317317758366483,0.728636746114411,0.7454027849590447,0.71762189019997,0.7397359825821086,0.5164693635636477
"2020-06-22-21-00-00",0.9360952453082567,0.753274460541125,0.7787726027560139,0.7895585158092677,0.7986214407929819,0.7605835050640485
"2020-06-23-01-00-00",0.8395096662957728,0.5957988932814144,0.6720433602327196,0.5959085615120274,0.6534697460707353,0.5911015304037286
"2020-06-23-05-00-00",-1.7867326066744025,0.14037529521206948,0.13254708992641917,0.14049589400781304,0.13421807254299511,2.083951860396888
"2020-06-23-09-00-00",0.9525927721472152,0.7145602342404872,0.798475414154172,0.7015562372926532,0.7701463888297808,0.7661221246733483
"2020-06-23-13-00-00",0.9471185980246305,0.358102524966889,0.37807117404116497,0.35844396994571204,0.3750628299087324,0.9737463845191591
"2020-06-23-17-00-00",0.9020810682899338,0.6208364023584316,0.6594632127565638,0.6192603093621802,0.655003241325154,0.6771614923692786
"2020-06-23-21-00-00",-9.33359797039891,7.936165624476202,8.939008808943456,7.922732169148406,8.783057232868927,-0.09740084894846945
"2020-06-24-01-00-00",0.9893077175376533,1.3549856959245894,1.043270871159426,1.2817542750212265,1.104212678998217,0.8366257469726901
"2020-06-24-05-00-00",0.9838437782758663,0.836683675369274,0.9251246762867052,0.8449544815903887,0.9035198084045926,0.8539045115267653
"2020-06-24-09-00-00",0.6837098489550822,-0.09248783886052703,-0.10019564383533375,-0.09483256875145463,-0.09613891329864921,0.5194427279445216
"2020-06-24-13-00-00",0.9376906021128671,0.46261305366589545,0.5568938635931373,0.5004908355209702,0.5321950624890315,0.7663047213049445
"2020-06-24-17-00-00",0.8993359383830737,0.4110412036176808,0.49298502840731395,0.38008988728061444,0.45124028387073867,0.8178116986743134
"2020-06-24-21-00-00",0.6792289618716825,0.2954680075617129,0.3686066048015316,0.29453479251873227,0.3516551575575375,0.5784165391925952
"2020-06-25-01-00-00",0.9620054645526656,0.8003152048059007,0.8243314284962675,0.799921851231953,0.8201719587411174,0.6762554276313774
"2020-06-25-05-00-00",0.9262167365288705,0.2230359793275175,0.2630314103148076,0.2156639151996853,0.24929078317970965,0.7856855019381308
"2020-06-25-09-00-00",0.9264164807995162,0.6900881914130235,0.7186606953475577,0.6671533226452111,0.7096269833400566,0.7623480140774702
"2020-06-25-13-00-00",0.9765042992301389,0.7093950532902744,0.8291897928281169,0.6869960163206978,0.7833416982972126,1.0343140009171516
"2020-06-25-17-00-00",0.673144541191014,-0.40161765608346167,-0.5315983711041021,-0.3522987488996199,-0.49440866415365803,0.787458324819797
"2020-06-25-21-00-00",0.608736725116223,0.18754944964850173,-0.046954471316902335,0.41355282260160153,0.13371160773836643,0.501963066447088
"2020-06-26-01-00-00",0.1928422166935997,0.5084956757013479,0.4933611520381399,0.5283932270522909,0.5004440108470383,-1.7520258478674715
"2020-06-26-05-00-00",0.8862665046563278,0.7648218996589728,0.7529436009357294,0.7747543525880496,0.7607307225769027,-1.2467730572735949
"2020-06-26-09-00-00",0.9754146903402162,0.8750551283367445,0.8790187898640089,0.8649367006149146,0.8779166519329972,0.8212702754569389
