,file,risk measure,OHR,copula
0,83.csv,Variance,0.9533203125,Gaussian
1,83.csv,ERM k=10,0.9524414062500001,Gaussian
2,83.csv,ES q=0.01,0.9432617187499999,Gaussian
3,83.csv,ES q=0.05,0.9582031249999999,Gaussian
4,83.csv,VaR q=0.01,0.9751953124999999,Gaussian
5,83.csv,VaR q=0.05,0.95283203125,Gaussian
6,68.csv,Variance,0.9378906249999999,Gaussian
7,68.csv,ERM k=10,0.9345703125,Gaussian
8,68.csv,ES q=0.01,0.9397460937499998,Gaussian
9,68.csv,ES q=0.05,0.93828125,Gaussian
10,68.csv,VaR q=0.01,0.93447265625,Gaussian
11,68.csv,VaR q=0.05,0.9337890625,Gaussian
12,6.csv,Variance,0.9841796875,Gaussian
13,6.csv,ERM k=10,0.976953125,Gaussian
14,6.csv,ES q=0.01,0.9982421875,Gaussian
15,6.csv,ES q=0.05,0.9826171875,Gaussian
16,6.csv,VaR q=0.01,0.98232421875,Gaussian
17,6.csv,VaR q=0.05,0.9748046875,Gaussian
18,54.csv,Variance,0.9448242187499999,Gaussian
19,54.csv,ERM k=10,0.9421874999999998,Gaussian
20,54.csv,ES q=0.01,0.97685546875,Gaussian
21,54.csv,ES q=0.05,0.94814453125,Gaussian
22,54.csv,VaR q=0.01,0.9487304687499999,Gaussian
23,54.csv,VaR q=0.05,0.9142578124999999,Gaussian
24,40.csv,Variance,0.9290039062499998,Gaussian
25,40.csv,ERM k=10,0.9315429687499999,Gaussian
26,40.csv,ES q=0.01,0.9596679687499998,Gaussian
27,40.csv,ES q=0.05,0.9375976562499999,Gaussian
28,40.csv,VaR q=0.01,0.94619140625,Gaussian
29,40.csv,VaR q=0.05,0.9057617187499999,Gaussian
30,41.csv,Variance,0.9248046875,Gaussian
31,41.csv,ERM k=10,0.9299804687499998,Gaussian
32,41.csv,ES q=0.01,0.955859375,Gaussian
33,41.csv,ES q=0.05,0.9378906249999999,Gaussian
34,41.csv,VaR q=0.01,0.9414062499999998,Gaussian
35,41.csv,VaR q=0.05,0.9068359374999999,Gaussian
36,7.csv,Variance,0.9872070312500001,Gaussian
37,7.csv,ERM k=10,0.979296875,Gaussian
38,7.csv,ES q=0.01,1.0046875000000002,Gaussian
39,7.csv,ES q=0.05,0.98515625,Gaussian
40,7.csv,VaR q=0.01,0.9872070312500001,Gaussian
41,7.csv,VaR q=0.05,0.968359375,Gaussian
42,55.csv,Variance,0.9462890625,Gaussian
43,55.csv,ERM k=10,0.9390624999999999,Gaussian
44,55.csv,ES q=0.01,0.983203125,Gaussian
45,55.csv,ES q=0.05,0.9468749999999999,Gaussian
46,55.csv,VaR q=0.01,0.9476562499999999,Gaussian
47,55.csv,VaR q=0.05,0.9051757812499999,Gaussian
48,69.csv,Variance,0.9321289062499999,Gaussian
49,69.csv,ERM k=10,0.932421875,Gaussian
50,69.csv,ES q=0.01,0.9434570312499999,Gaussian
51,69.csv,ES q=0.05,0.9363281249999998,Gaussian
52,69.csv,VaR q=0.01,0.9345703125,Gaussian
53,69.csv,VaR q=0.05,0.9296874999999999,Gaussian
54,82.csv,Variance,0.97275390625,Gaussian
55,82.csv,ERM k=10,0.9819335937499999,Gaussian
56,82.csv,ES q=0.01,0.9743164062499999,Gaussian
57,82.csv,ES q=0.05,0.9802734375,Gaussian
58,82.csv,VaR q=0.01,0.9830078124999999,Gaussian
59,82.csv,VaR q=0.05,1.01171875,Gaussian
60,80.csv,Variance,0.9781249999999999,Gaussian
61,80.csv,ERM k=10,0.98837890625,Gaussian
62,80.csv,ES q=0.01,0.9911132812500001,Gaussian
63,80.csv,ES q=0.05,0.9901367187500001,Gaussian
64,80.csv,VaR q=0.01,0.99384765625,Gaussian
65,80.csv,VaR q=0.05,0.996484375,Gaussian
66,43.csv,Variance,0.9411132812499998,Gaussian
67,43.csv,ERM k=10,0.9370117187499999,Gaussian
68,43.csv,ES q=0.01,0.9624999999999999,Gaussian
69,43.csv,ES q=0.05,0.9430664062499999,Gaussian
70,43.csv,VaR q=0.01,0.9451171875,Gaussian
71,43.csv,VaR q=0.05,0.9034179687499999,Gaussian
72,57.csv,Variance,0.9388671874999999,Gaussian
73,57.csv,ERM k=10,0.9416992187499998,Gaussian
74,57.csv,ES q=0.01,0.9681640625000001,Gaussian
75,57.csv,ES q=0.05,0.9477539062499999,Gaussian
76,57.csv,VaR q=0.01,0.9458984374999999,Gaussian
77,57.csv,VaR q=0.05,0.9298828124999998,Gaussian
78,5.csv,Variance,0.95634765625,Gaussian
79,5.csv,ERM k=10,0.96416015625,Gaussian
80,5.csv,ES q=0.01,0.98125,Gaussian
81,5.csv,ES q=0.05,0.9715820312500001,Gaussian
82,5.csv,VaR q=0.01,0.9763671875,Gaussian
83,5.csv,VaR q=0.05,0.9547851562499999,Gaussian
84,56.csv,Variance,0.95205078125,Gaussian
85,56.csv,ERM k=10,0.9507812499999999,Gaussian
86,56.csv,ES q=0.01,0.9896484375000001,Gaussian
87,56.csv,ES q=0.05,0.9572265625,Gaussian
88,56.csv,VaR q=0.01,0.9613281249999998,Gaussian
89,56.csv,VaR q=0.05,0.9185546874999999,Gaussian
90,4.csv,Variance,0.9567382812499999,Gaussian
91,4.csv,ERM k=10,0.9582031249999999,Gaussian
92,4.csv,ES q=0.01,0.9794921875,Gaussian
93,4.csv,ES q=0.05,0.9664062499999999,Gaussian
94,4.csv,VaR q=0.01,0.97021484375,Gaussian
95,4.csv,VaR q=0.05,0.9468749999999999,Gaussian
96,42.csv,Variance,0.9506835937499999,Gaussian
97,42.csv,ERM k=10,0.94619140625,Gaussian
98,42.csv,ES q=0.01,0.9737304687499999,Gaussian
99,42.csv,ES q=0.05,0.9541015625,Gaussian
100,42.csv,VaR q=0.01,0.9560546875,Gaussian
101,42.csv,VaR q=0.05,0.9089843749999998,Gaussian
102,81.csv,Variance,0.9944335937500001,Gaussian
103,81.csv,ERM k=10,0.999609375,Gaussian
104,81.csv,ES q=0.01,1.0009765625,Gaussian
105,81.csv,ES q=0.05,0.9978515625,Gaussian
106,81.csv,VaR q=0.01,1.001953125,Gaussian
107,81.csv,VaR q=0.05,1.0262695312499996,Gaussian
108,85.csv,Variance,0.9556640624999999,Gaussian
109,85.csv,ERM k=10,0.9440429687499998,Gaussian
110,85.csv,ES q=0.01,0.9424804687499998,Gaussian
111,85.csv,ES q=0.05,0.9498046874999999,Gaussian
112,85.csv,VaR q=0.01,0.9595703124999999,Gaussian
113,85.csv,VaR q=0.05,0.9455078124999998,Gaussian
114,46.csv,Variance,0.9117187499999999,Gaussian
115,46.csv,ERM k=10,0.9151367187499999,Gaussian
116,46.csv,ES q=0.01,0.9395507812499999,Gaussian
117,46.csv,ES q=0.05,0.9273437499999999,Gaussian
118,46.csv,VaR q=0.01,0.9285156249999998,Gaussian
119,46.csv,VaR q=0.05,0.89072265625,Gaussian
120,0.csv,Variance,0.9568359375,Gaussian
121,0.csv,ERM k=10,0.9635742187499999,Gaussian
122,0.csv,ES q=0.01,0.9857421875000001,Gaussian
123,0.csv,ES q=0.05,0.9714843750000001,Gaussian
124,0.csv,VaR q=0.01,0.9780273437499999,Gaussian
125,0.csv,VaR q=0.05,0.9592773437499998,Gaussian
126,52.csv,Variance,0.9386718749999999,Gaussian
127,52.csv,ERM k=10,0.9345703125,Gaussian
128,52.csv,ES q=0.01,0.97939453125,Gaussian
129,52.csv,ES q=0.05,0.9434570312499999,Gaussian
130,52.csv,VaR q=0.01,0.9427734374999999,Gaussian
131,52.csv,VaR q=0.05,0.9027343749999999,Gaussian
132,1.csv,Variance,0.9439453124999999,Gaussian
133,1.csv,ERM k=10,0.9544921874999999,Gaussian
134,1.csv,ES q=0.01,0.97275390625,Gaussian
135,1.csv,ES q=0.05,0.9638671875,Gaussian
136,1.csv,VaR q=0.01,0.9669921874999999,Gaussian
137,1.csv,VaR q=0.05,0.94423828125,Gaussian
138,53.csv,Variance,0.9391601562499999,Gaussian
139,53.csv,ERM k=10,0.93828125,Gaussian
140,53.csv,ES q=0.01,0.97255859375,Gaussian
141,53.csv,ES q=0.05,0.9453124999999999,Gaussian
142,53.csv,VaR q=0.01,0.9425781249999998,Gaussian
143,53.csv,VaR q=0.05,0.9155273437499999,Gaussian
144,47.csv,Variance,0.9313476562499999,Gaussian
145,47.csv,ERM k=10,0.9342773437499999,Gaussian
146,47.csv,ES q=0.01,0.97060546875,Gaussian
147,47.csv,ES q=0.05,0.9442382812499999,Gaussian
148,47.csv,VaR q=0.01,0.9484374999999999,Gaussian
149,47.csv,VaR q=0.05,0.903125,Gaussian
150,84.csv,Variance,0.9831054687499999,Gaussian
151,84.csv,ERM k=10,0.98095703125,Gaussian
152,84.csv,ES q=0.01,0.9873046875,Gaussian
153,84.csv,ES q=0.05,0.98603515625,Gaussian
154,84.csv,VaR q=0.01,0.9876953125000001,Gaussian
155,84.csv,VaR q=0.05,0.9632812499999999,Gaussian
156,86.csv,Variance,0.9758789062500001,Gaussian
157,86.csv,ERM k=10,0.9772460937499999,Gaussian
158,86.csv,ES q=0.01,0.9802734375,Gaussian
159,86.csv,ES q=0.05,0.9819335937499999,Gaussian
160,86.csv,VaR q=0.01,0.9833007812499999,Gaussian
161,86.csv,VaR q=0.05,0.9781249999999999,Gaussian
162,51.csv,Variance,0.91923828125,Gaussian
163,51.csv,ERM k=10,0.9212890625000001,Gaussian
164,51.csv,ES q=0.01,0.9615234374999999,Gaussian
165,51.csv,ES q=0.05,0.9345703125,Gaussian
166,51.csv,VaR q=0.01,0.9375976562499999,Gaussian
167,51.csv,VaR q=0.05,0.88759765625,Gaussian
168,3.csv,Variance,0.9541992187499999,Gaussian
169,3.csv,ERM k=10,0.9595703124999999,Gaussian
170,3.csv,ES q=0.01,0.976171875,Gaussian
171,3.csv,ES q=0.05,0.96669921875,Gaussian
172,3.csv,VaR q=0.01,0.973046875,Gaussian
173,3.csv,VaR q=0.05,0.9494140624999998,Gaussian
174,45.csv,Variance,0.9058593749999999,Gaussian
175,45.csv,ERM k=10,0.9132812499999998,Gaussian
176,45.csv,ES q=0.01,0.9378906249999999,Gaussian
177,45.csv,ES q=0.05,0.9234374999999999,Gaussian
178,45.csv,VaR q=0.01,0.9296874999999999,Gaussian
179,45.csv,VaR q=0.05,0.8888671875,Gaussian
180,79.csv,Variance,0.9585937499999999,Gaussian
181,79.csv,ERM k=10,0.9632812499999999,Gaussian
182,79.csv,ES q=0.01,0.9586914062499999,Gaussian
183,79.csv,ES q=0.05,0.966796875,Gaussian
184,79.csv,VaR q=0.01,0.969921875,Gaussian
185,79.csv,VaR q=0.05,0.96787109375,Gaussian
186,78.csv,Variance,0.9521484375,Gaussian
187,78.csv,ERM k=10,0.9556640624999999,Gaussian
188,78.csv,ES q=0.01,0.9431640625,Gaussian
189,78.csv,ES q=0.05,0.9541992187499999,Gaussian
190,78.csv,VaR q=0.01,0.9562499999999999,Gaussian
191,78.csv,VaR q=0.05,0.9629882812499999,Gaussian
192,44.csv,Variance,0.9464843749999999,Gaussian
193,44.csv,ERM k=10,0.9445312499999998,Gaussian
194,44.csv,ES q=0.01,0.98271484375,Gaussian
195,44.csv,ES q=0.05,0.9509765625,Gaussian
196,44.csv,VaR q=0.01,0.9582031249999999,Gaussian
197,44.csv,VaR q=0.05,0.91728515625,Gaussian
198,50.csv,Variance,0.9258789062499998,Gaussian
199,50.csv,ERM k=10,0.9249999999999999,Gaussian
200,50.csv,ES q=0.01,0.969921875,Gaussian
201,50.csv,ES q=0.05,0.9395507812499999,Gaussian
202,50.csv,VaR q=0.01,0.9429687499999999,Gaussian
203,50.csv,VaR q=0.05,0.8853515624999999,Gaussian
204,2.csv,Variance,0.9555664062499999,Gaussian
205,2.csv,ERM k=10,0.9556640624999999,Gaussian
206,2.csv,ES q=0.01,0.9815429687499999,Gaussian
207,2.csv,ES q=0.05,0.96728515625,Gaussian
208,2.csv,VaR q=0.01,0.9743164062499999,Gaussian
209,2.csv,VaR q=0.05,0.9380859374999999,Gaussian
210,87.csv,Variance,0.9665039062499999,Gaussian
211,87.csv,ERM k=10,0.9631835937499998,Gaussian
212,87.csv,ES q=0.01,0.94931640625,Gaussian
213,87.csv,ES q=0.05,0.9663085937499999,Gaussian
214,87.csv,VaR q=0.01,0.9750976562499999,Gaussian
215,87.csv,VaR q=0.05,0.9697265625,Gaussian
216,37.csv,Variance,0.9259765624999998,Gaussian
217,37.csv,ERM k=10,0.9308593749999999,Gaussian
218,37.csv,ES q=0.01,0.9632812499999999,Gaussian
219,37.csv,ES q=0.05,0.9367187499999998,Gaussian
220,37.csv,VaR q=0.01,0.93828125,Gaussian
221,37.csv,VaR q=0.05,0.9044921875,Gaussian
222,23.csv,Variance,0.9596679687499998,Gaussian
223,23.csv,ERM k=10,0.97177734375,Gaussian
224,23.csv,ES q=0.01,0.9779296874999999,Gaussian
225,23.csv,ES q=0.05,0.97451171875,Gaussian
226,23.csv,VaR q=0.01,0.9738281249999998,Gaussian
227,23.csv,VaR q=0.05,0.9669921874999999,Gaussian
228,22.csv,Variance,0.97021484375,Gaussian
229,22.csv,ERM k=10,0.97353515625,Gaussian
230,22.csv,ES q=0.01,0.975,Gaussian
231,22.csv,ES q=0.05,0.97451171875,Gaussian
232,22.csv,VaR q=0.01,0.9751953124999999,Gaussian
233,22.csv,VaR q=0.05,0.9779296874999999,Gaussian
234,36.csv,Variance,0.9426757812499998,Gaussian
235,36.csv,ERM k=10,0.94658203125,Gaussian
236,36.csv,ES q=0.01,0.9886718750000001,Gaussian
237,36.csv,ES q=0.05,0.953125,Gaussian
238,36.csv,VaR q=0.01,0.9529296875,Gaussian
239,36.csv,VaR q=0.05,0.92109375,Gaussian
240,20.csv,Variance,0.94853515625,Gaussian
241,20.csv,ERM k=10,0.9533203125,Gaussian
242,20.csv,ES q=0.01,0.9585937499999999,Gaussian
243,20.csv,ES q=0.05,0.9556640624999999,Gaussian
244,20.csv,VaR q=0.01,0.9625976562499999,Gaussian
245,20.csv,VaR q=0.05,0.9410156249999998,Gaussian
246,34.csv,Variance,0.9317382812499999,Gaussian
247,34.csv,ERM k=10,0.9505859374999999,Gaussian
248,34.csv,ES q=0.01,0.9546874999999999,Gaussian
249,34.csv,ES q=0.05,0.9538085937499999,Gaussian
250,34.csv,VaR q=0.01,0.9515625,Gaussian
251,34.csv,VaR q=0.05,0.9374999999999999,Gaussian
252,35.csv,Variance,0.9273437499999999,Gaussian
253,35.csv,ERM k=10,0.9374999999999999,Gaussian
254,35.csv,ES q=0.01,0.9633789062499999,Gaussian
255,35.csv,ES q=0.05,0.9408203124999999,Gaussian
256,35.csv,VaR q=0.01,0.9316406249999999,Gaussian
257,35.csv,VaR q=0.05,0.91826171875,Gaussian
258,21.csv,Variance,0.9638671875,Gaussian
259,21.csv,ERM k=10,0.9630859374999998,Gaussian
260,21.csv,ES q=0.01,0.9681640625000001,Gaussian
261,21.csv,ES q=0.05,0.9685546875,Gaussian
262,21.csv,VaR q=0.01,0.96904296875,Gaussian
263,21.csv,VaR q=0.05,0.9482421875,Gaussian
264,25.csv,Variance,0.9525390625000001,Gaussian
265,25.csv,ERM k=10,0.969140625,Gaussian
266,25.csv,ES q=0.01,0.9624023437499999,Gaussian
267,25.csv,ES q=0.05,0.96953125,Gaussian
268,25.csv,VaR q=0.01,0.965625,Gaussian
269,25.csv,VaR q=0.05,0.973046875,Gaussian
270,31.csv,Variance,0.9560546875,Gaussian
271,31.csv,ERM k=10,0.9626953125,Gaussian
272,31.csv,ES q=0.01,0.969921875,Gaussian
273,31.csv,ES q=0.05,0.9633789062499999,Gaussian
274,31.csv,VaR q=0.01,0.94814453125,Gaussian
275,31.csv,VaR q=0.05,0.9763671875,Gaussian
276,19.csv,Variance,0.94921875,Gaussian
277,19.csv,ERM k=10,0.95390625,Gaussian
278,19.csv,ES q=0.01,0.9518554687499999,Gaussian
279,19.csv,ES q=0.05,0.95712890625,Gaussian
280,19.csv,VaR q=0.01,0.9584960937499999,Gaussian
281,19.csv,VaR q=0.05,0.9546874999999999,Gaussian
282,18.csv,Variance,0.97705078125,Gaussian
283,18.csv,ERM k=10,0.975,Gaussian
284,18.csv,ES q=0.01,0.9857421875000001,Gaussian
285,18.csv,ES q=0.05,0.9787109374999998,Gaussian
286,18.csv,VaR q=0.01,0.9779296874999999,Gaussian
287,18.csv,VaR q=0.05,0.9642578125,Gaussian
288,30.csv,Variance,0.9449218749999999,Gaussian
289,30.csv,ERM k=10,0.9604492187499999,Gaussian
290,30.csv,ES q=0.01,0.9578125,Gaussian
291,30.csv,ES q=0.05,0.9599609374999998,Gaussian
292,30.csv,VaR q=0.01,0.9465820312500002,Gaussian
293,30.csv,VaR q=0.05,0.9703125,Gaussian
294,24.csv,Variance,0.9446289062499998,Gaussian
295,24.csv,ERM k=10,0.9580078125,Gaussian
296,24.csv,ES q=0.01,0.957421875,Gaussian
297,24.csv,ES q=0.05,0.9603515624999999,Gaussian
298,24.csv,VaR q=0.01,0.9621093749999999,Gaussian
299,24.csv,VaR q=0.05,0.9529296875,Gaussian
300,32.csv,Variance,0.9566406249999999,Gaussian
301,32.csv,ERM k=10,0.96572265625,Gaussian
302,32.csv,ES q=0.01,0.9785156249999999,Gaussian
303,32.csv,ES q=0.05,0.96513671875,Gaussian
304,32.csv,VaR q=0.01,0.9499023437499999,Gaussian
305,32.csv,VaR q=0.05,0.9708007812500001,Gaussian
306,26.csv,Variance,0.9403320312499999,Gaussian
307,26.csv,ERM k=10,0.9592773437499998,Gaussian
308,26.csv,ES q=0.01,0.9557617187499999,Gaussian
309,26.csv,ES q=0.05,0.9597656249999998,Gaussian
310,26.csv,VaR q=0.01,0.9601562499999998,Gaussian
311,26.csv,VaR q=0.05,0.9664062499999999,Gaussian
