,file,risk measure,OHR,copula
0,0.csv,ERM k=10,0.7631835937499997,Gaussian
1,0.csv,ERM k=10,1.01552734375,t_Copula
2,0.csv,ERM k=10,1.01552734375,t_Copula_Capped
3,0.csv,ERM k=10,0.6229492187499996,Clayton
4,0.csv,ERM k=10,0.7676757812499998,Frank
5,0.csv,ERM k=10,0.5712890624999998,Gumbel
6,0.csv,ERM k=10,0.6970703124999997,Plackett
7,0.csv,ERM k=10,0.7574218749999998,Gauss Mix Indep
8,0.csv,ERM k=10,0.7077148437499997,rotGumbel
9,0.csv,ERM k=10,1.2244235099515286,NIG
10,0.csv,ES q=0.01,1.4271484375000012,Gaussian
11,0.csv,ES q=0.01,1.5402343750000016,t_Copula
12,0.csv,ES q=0.01,1.5402343750000016,t_Copula_Capped
13,0.csv,ES q=0.01,1.0983398437500005,Clayton
14,0.csv,ES q=0.01,1.3449218750000007,Frank
15,0.csv,ES q=0.01,1.3320312500000009,Gumbel
16,0.csv,ES q=0.01,1.2216796875000004,Plackett
17,0.csv,ES q=0.01,1.424609375000001,Gauss Mix Indep
18,0.csv,ES q=0.01,1.1683593750000003,rotGumbel
19,0.csv,ES q=0.01,1.5254174381758934,NIG
20,0.csv,ES q=0.05,0.95205078125,Gaussian
21,0.csv,ES q=0.05,1.1750000000000005,t_Copula
22,0.csv,ES q=0.05,1.1750000000000005,t_Copula_Capped
23,0.csv,ES q=0.05,0.7411132812499999,Clayton
24,0.csv,ES q=0.05,0.8830078124999998,Frank
25,0.csv,ES q=0.05,0.7660156249999998,Gumbel
26,0.csv,ES q=0.05,0.7908203125,Plackett
27,0.csv,ES q=0.05,0.94697265625,Gauss Mix Indep
28,0.csv,ES q=0.05,0.8270507812499999,rotGumbel
29,0.csv,ES q=0.05,1.0129469995511151,NIG
30,0.csv,VaR q=0.01,1.0715820312500002,Gaussian
31,0.csv,VaR q=0.01,1.2216796875000004,t_Copula
32,0.csv,VaR q=0.01,1.2216796875000004,t_Copula_Capped
33,0.csv,VaR q=0.01,0.9000976562499999,Clayton
34,0.csv,VaR q=0.01,1.0815429687500004,Frank
35,0.csv,VaR q=0.01,0.98740234375,Gumbel
36,0.csv,VaR q=0.01,0.9677734375,Plackett
37,0.csv,VaR q=0.01,1.1199218749999995,Gauss Mix Indep
38,0.csv,VaR q=0.01,0.9792968749999998,rotGumbel
39,0.csv,VaR q=0.01,1.1543446955231071,NIG
40,0.csv,VaR q=0.05,0.7210937499999999,Gaussian
41,0.csv,VaR q=0.05,0.9154296875,t_Copula
42,0.csv,VaR q=0.05,0.9154296875,t_Copula_Capped
43,0.csv,VaR q=0.05,0.5302734374999996,Clayton
44,0.csv,VaR q=0.05,0.740234375,Frank
45,0.csv,VaR q=0.05,0.6436523437499997,Gumbel
46,0.csv,VaR q=0.05,0.6874023437499999,Plackett
47,0.csv,VaR q=0.05,0.7187499999999998,Gauss Mix Indep
48,0.csv,VaR q=0.05,0.6130859374999995,rotGumbel
49,0.csv,VaR q=0.05,0.7114409732338544,NIG
50,0.csv,Variance,1.0163085937499998,Gaussian
51,0.csv,Variance,1.289257812500001,t_Copula
52,0.csv,Variance,1.289257812500001,t_Copula_Capped
